stdg_Cd,bjd_Nm,posifertca_Fachs1_Area,posifertca_Fachs2_Area,posifertca_Fachs3_Area,posifertca_Fachs4_Area,posifertca_Fachs5_Area,posifertca_Fachs6_Area,posifertca_Fruit1_Area,posifertca_Fruit2_Area,posifertca_Fruit3_Area,posifertca_Fruit4_Area,posifertca_Fruit5_Area,posifertca_Fruit6_Area,posifertca_Pfld1_Area,posifertca_Pfld2_Area,posifertca_Pfld3_Area,posifertca_Pfld4_Area,posifertca_Pfld5_Area,posifertca_Pfld6_Area,posifertca_Rfld1_Area,posifertca_Rfld2_Area,posifertca_Rfld3_Area,posifertca_Rfld4_Area,posifertca_Rfld5_Area,posifertca_Rfld6_Area
4615040025,전라남도 순천시 상사면 봉래리,-,-,-,-,-,-,18,15,0,4,0,0,4,0,4,4,2,1,60,1,1,1,0,1
4615040026,전라남도 순천시 상사면 쌍지리,0,0,0,0,0,2,32,2,0,0,0,0,11,4,8,9,5,10,0,3,7,3,2,3
4615040028,전라남도 순천시 상사면 용암리,0,0,0,0,0,1,0,2,0,0,2,5,1,1,3,4,4,11,1,1,1,2,0,3
4673025028,전라남도 구례군 구례읍 논곡리,-,-,-,-,-,-,0,0,0,0,0,1,2,3,3,2,1,3,7,7,7,6,4,2
4673025029,전라남도 구례군 구례읍 계산리,-,-,-,-,-,-,601,216,36,30,22,100,82,14,11,10,4,8,8,12,5,6,2,7
4623000000,전라남도 광양시,18,25,30,46,58,457,9609,1153,942,653,577,1231,2708,394,405,331,256,603,353,533,760,769,601,676
4623010100,전라남도 광양시 황금동,-,-,-,-,-,-,-,-,-,-,-,-,3,4,3,4,5,17,0,1,1,3,2,2
4623010200,전라남도 광양시 황길동,-,-,-,-,-,-,4,0,0,0,0,0,8,1,1,1,2,6,15,1,2,5,5,4
4623010300,전라남도 광양시 도이동,-,-,-,-,-,-,0,1,1,2,2,4,0,2,4,3,2,10,0,1,0,2,1,3
4623010500,전라남도 광양시 중군동,-,-,-,-,-,-,356,26,20,8,7,12,105,0,5,0,6,6,0,0,0,1,2,0
4623010600,전라남도 광양시 중동,-,-,-,-,-,-,0,1,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,1
4623035021,전라남도 광양시 진월면 망덕리,-,-,-,-,-,-,3,7,5,1,2,3,8,10,15,10,9,28,7,5,13,24,17,15
4623033021,전라남도 광양시 옥곡면 원월리,0,0,0,0,1,2,186,9,11,14,4,18,87,3,3,3,1,2,1,2,3,2,1,0
4623033022,전라남도 광양시 옥곡면 대죽리,0,0,0,0,2,3,292,11,7,8,8,21,59,2,2,20,2,9,0,2,9,5,4,3
4623033023,전라남도 광양시 옥곡면 묵백리,0,0,0,0,0,1,255,11,15,14,8,23,455,16,4,5,3,4,2,8,11,5,4,3
4623033025,전라남도 광양시 옥곡면 장동리,0,1,0,0,0,0,25,7,0,1,1,4,3,0,0,1,0,3,1,2,6,3,0,2
4623033027,전라남도 광양시 옥곡면 수평리,-,-,-,-,-,-,125,17,8,2,3,3,47,1,1,0,0,2,1,1,2,0,0,1
4623034000,전라남도 광양시 진상면,1,1,4,8,14,109,825,86,44,66,93,123,445,74,61,60,39,128,27,18,67,87,68,53
4623034022,전라남도 광양시 진상면 섬거리,0,0,0,0,0,3,24,2,3,7,5,28,9,8,11,12,8,17,1,2,8,9,5,2
4623034023,전라남도 광양시 진상면 비평리,-,-,-,-,-,-,307,13,13,16,11,29,65,11,6,11,6,30,1,1,1,1,2,0
4623034025,전라남도 광양시 진상면 어치리,-,-,-,-,-,-,203,23,8,15,19,29,130,12,18,9,3,20,0,1,2,7,10,4
4623034026,전라남도 광양시 진상면 지원리,0,0,1,3,4,16,43,17,6,8,37,13,16,10,10,3,4,17,2,4,5,13,9,4
4700000000,경상북도,522,720,1251,1790,2127,18717,2960,5011,5240,6548,7652,32160,10508,9674,11596,12674,11410,32024,4179,12785,20429,15241,17234,30604
4684035024,전라남도 무안군 망운면 송현리,-,-,-,-,-,-,-,-,-,-,-,-,22,55,102,99,170,164,3,1,5,31,12,26
4684036000,전라남도 무안군 해제면,0,0,1,0,1,4,4,2,6,5,2,13,957,979,824,661,672,1125,322,536,1025,1646,975,1068
4684036021,전라남도 무안군 해제면 유월리,0,0,0,0,0,1,2,1,0,0,0,0,111,84,59,120,40,158,10,7,8,74,40,21
4684037022,전라남도 무안군 운남면 동암리,0,0,0,0,0,1,0,0,0,2,1,18,79,162,215,303,443,191,56,57,84,139,879,599
4122025022,경기도 평택시 팽성읍 남산리,-,-,-,-,-,-,0,0,0,0,0,8,0,0,0,1,2,1,0,0,1,0,1,12
4689035031,전라남도 완도군 청산면 지리,-,-,-,-,-,-,0,0,0,0,1,0,1,1,1,2,2,3,10,2,3,2,2,8
4689035032,전라남도 완도군 청산면 모도리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,0,1,6,-,-,-,-,-,-
4689036000,전라남도 완도군 소안면,-,-,-,-,-,-,2,0,1,1,2,6,74,26,24,25,22,106,0,4,3,5,8,48
4690000000,전라남도 진도군,1,0,1,1,2,27,12,7,5,10,2,18,653,529,652,586,603,2388,664,991,1593,1546,1245,3814
4689035022,전라남도 완도군 청산면 당락리,-,-,-,-,-,-,-,-,-,-,-,-,2,6,5,4,3,8,6,4,6,2,3,29
4476035028,충청남도 부여군 구룡면 죽교리,3,2,5,7,9,55,0,0,0,0,0,1,1,1,0,0,0,2,35,5,4,3,1,2
4476035029,충청남도 부여군 구룡면 동방리,2,1,2,2,3,18,-,-,-,-,-,-,1,1,3,2,4,2,17,3,7,9,5,5
4476036000,충청남도 부여군 홍산면,19,17,17,22,24,73,247,20,18,13,14,17,34,37,49,29,25,28,204,44,62,36,22,37
4686031031,전라남도 함평군 손불면 산남리,-,-,-,-,-,-,1,1,4,2,0,3,6,11,27,49,46,80,8,42,118,193,101,91
4686025029,전라남도 함평군 함평읍 옥산리,0,0,0,0,0,2,0,0,0,2,1,1,1,3,7,7,5,7,1,5,16,15,12,14
4686025030,전라남도 함평군 함평읍 가동리,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,6,3,13,1,3,8,14,10,14
4686025031,전라남도 함평군 함평읍 석성리,0,0,0,0,0,7,0,0,0,1,2,5,5,12,15,22,21,43,8,24,37,30,15,30
4686025033,전라남도 함평군 함평읍 진양리,-,-,-,-,-,-,0,1,2,0,0,1,0,1,2,5,3,2,10,24,20,15,13,13
4686031000,전라남도 함평군 손불면,0,0,0,0,1,1,5,3,8,3,2,4,38,102,155,232,228,437,132,220,403,467,325,342
4686031021,전라남도 함평군 손불면 학산리,-,-,-,-,-,-,-,-,-,-,-,-,4,9,19,26,28,77,37,29,28,27,25,45
4686031023,전라남도 함평군 손불면 북성리,-,-,-,-,-,-,-,-,-,-,-,-,4,14,17,16,25,57,8,5,2,4,2,7
4686031024,전라남도 함평군 손불면 월천리,-,-,-,-,-,-,-,-,-,-,-,-,2,12,11,32,21,23,20,38,64,52,41,45
4686032031,전라남도 함평군 신광면 가덕리,0,0,1,0,1,3,-,-,-,-,-,-,0,2,15,8,11,12,1,3,9,19,11,9
4615031036,전라남도 순천시 해룡면 농주리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,3,1,3,2,7,2,39
4615031038,전라남도 순천시 해룡면 하사리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,1,14,0,0,0,1,3,7
4615032000,전라남도 순천시 서면,0,0,0,0,0,4,81,7,16,11,7,39,216,145,104,47,39,127,19,29,27,25,17,27
4615038022,전라남도 순천시 낙안면 남내리,0,0,1,1,0,4,-,-,-,-,-,-,0,0,0,0,0,1,1,1,3,6,7,13
4615035034,전라남도 순천시 주암면 비룡리,0,1,2,0,0,3,0,1,1,0,0,0,13,5,7,5,6,24,7,9,10,4,5,9
4615035035,전라남도 순천시 주암면 한곡리,1,0,0,0,0,8,0,0,0,0,0,1,2,8,6,3,5,2,0,8,13,10,8,20
4615035037,전라남도 순천시 주암면 백록리,3,1,0,1,0,10,2,0,0,0,0,0,9,11,10,21,18,30,3,10,19,13,5,9
4615035038,전라남도 순천시 주암면 대구리,0,0,0,0,0,2,-,-,-,-,-,-,2,8,11,4,5,4,4,12,17,24,13,29
4615037000,전라남도 순천시 외서면,0,1,1,5,3,5,403,14,14,7,7,20,97,79,60,55,56,179,8,24,53,70,48,86
4615037021,전라남도 순천시 외서면 신덕리,0,0,0,0,0,1,114,0,0,0,4,0,15,8,7,6,7,21,0,3,1,9,5,12
4615037023,전라남도 순천시 외서면 금성리,0,0,0,1,0,1,34,3,7,4,0,5,10,6,9,5,13,23,1,1,1,4,3,6
4615037024,전라남도 순천시 외서면 월암리,-,-,-,-,-,-,17,0,0,0,0,2,11,14,13,12,12,29,1,5,23,13,14,18
4680036028,전라남도 장흥군 부산면 기동리,-,-,-,-,-,-,-,-,-,-,-,-,2,0,8,6,5,0,8,10,10,5,6,5
4680036029,전라남도 장흥군 부산면 부춘리,-,-,-,-,-,-,-,-,-,-,-,-,4,1,0,11,3,3,2,5,7,2,2,0
4680037021,전라남도 장흥군 회진면 진목리,0,0,0,0,0,1,-,-,-,-,-,-,9,11,13,17,12,5,30,64,88,110,152,341
4680037022,전라남도 장흥군 회진면 회진리,0,0,0,0,0,1,0,0,0,0,1,0,12,5,7,48,15,17,122,125,75,56,49,122
4681034022,전라남도 강진군 도암면 계라리,-,-,-,-,-,-,-,-,-,-,-,-,10,13,14,9,7,7,40,47,34,7,6,1
4681034023,전라남도 강진군 도암면 지석리,-,-,-,-,-,-,-,-,-,-,-,-,45,10,16,14,15,11,10,17,23,70,10,3
4688039030,전라남도 장성군 북이면 수성리,-,-,-,-,-,-,0,4,1,6,0,11,6,0,0,6,20,8,0,0,0,1,1,6
4688039031,전라남도 장성군 북이면 오월리,0,0,0,0,0,1,5,0,1,1,1,3,1,3,2,6,20,28,3,11,15,12,15,8
4688039032,전라남도 장성군 북이면 조양리,0,0,0,0,0,3,0,0,1,2,2,4,5,3,4,9,18,17,1,12,17,23,15,17
4688040021,전라남도 장성군 북하면 월성리,-,-,-,-,-,-,0,0,0,1,0,1,0,1,2,8,10,3,1,2,2,1,1,0
4684025022,전라남도 무안군 무안읍 성동리,0,0,0,0,0,1,-,-,-,-,-,-,35,35,29,17,9,5,14,1,13,8,15,26
4684025023,전라남도 무안군 무안읍 성남리,-,-,-,-,-,-,-,-,-,-,-,-,9,34,28,17,9,5,7,0,4,5,13,7
4684025024,전라남도 무안군 무안읍 교촌리,-,-,-,-,-,-,1,0,0,0,0,1,34,56,134,89,55,22,10,1,4,4,7,10
4684025025,전라남도 무안군 무안읍 용월리,0,0,0,0,0,1,-,-,-,-,-,-,13,31,47,63,57,43,10,5,12,20,13,56
4684025027,전라남도 무안군 무안읍 매곡리,-,-,-,-,-,-,-,-,-,-,-,-,12,25,44,48,45,39,8,5,19,13,30,18
4684025028,전라남도 무안군 무안읍 성암리,0,0,0,0,0,1,-,-,-,-,-,-,3,11,21,36,28,25,2,1,10,4,3,7
4617032025,전라남도 나주시 왕곡면 신포리,1,1,0,0,0,1,1,1,2,1,16,25,9,14,12,5,17,90,1,2,24,14,54,6
4617032026,전라남도 나주시 왕곡면 월천리,2,2,0,0,0,7,0,0,0,3,0,7,0,1,0,1,5,61,2,3,39,19,126,19
4122025042,경기도 평택시 팽성읍 동창리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,2,2,1,0,0,0,1,1,4
4122025043,경기도 평택시 팽성읍 내리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,2,0,0,1,1,2,8
4122025044,경기도 평택시 팽성읍 대추리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,0,0,0,1,5,7,3,1
4672032024,전라남도 곡성군 삼기면 의암리,0,0,0,0,0,1,13,3,0,1,0,0,1,1,1,1,1,5,2,17,40,18,16,24
4672032026,전라남도 곡성군 삼기면 청계리,-,-,-,-,-,-,0,1,1,1,0,0,1,0,0,0,0,7,0,4,16,18,13,31
4672032028,전라남도 곡성군 삼기면 노동리,-,-,-,-,-,-,3,2,5,1,2,11,1,11,1,0,6,12,0,2,11,11,6,8
4672032029,전라남도 곡성군 삼기면 수산리,-,-,-,-,-,-,0,1,0,0,1,6,0,2,2,1,2,8,3,12,16,14,6,24
4672032031,전라남도 곡성군 삼기면 경악리,-,-,-,-,-,-,0,0,1,0,0,2,0,0,1,1,1,2,7,1,8,7,6,26
4672032032,전라남도 곡성군 삼기면 금계리,-,-,-,-,-,-,-,-,-,-,-,-,25,25,20,20,1,9,4,7,23,6,9,23
4672033021,전라남도 곡성군 석곡면 석곡리,-,-,-,-,-,-,0,0,1,2,1,6,0,0,0,1,2,6,1,16,8,7,6,25
4672033022,전라남도 곡성군 석곡면 능파리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,2,9,0,13,10,11,8,21
4672031030,전라남도 곡성군 오곡면 미산리,-,-,-,-,-,-,5,3,2,5,1,13,179,7,21,67,1,8,17,29,15,18,8,6
4672025029,전라남도 곡성군 곡성읍 대평리,1,4,3,6,5,41,0,0,0,0,2,6,1,6,6,8,4,9,12,78,59,47,30,54
4672025030,전라남도 곡성군 곡성읍 신리,0,1,1,0,0,6,-,-,-,-,-,-,2,3,2,1,1,2,6,21,17,3,3,7
4687036021,전라남도 영광군 염산면 축동리,0,0,1,0,2,0,0,0,0,0,0,1,20,34,115,111,71,32,14,17,86,152,56,50
4687036022,전라남도 영광군 염산면 상계리,-,-,-,-,-,-,26,6,9,6,2,1,35,55,75,64,46,33,8,38,148,73,26,21
4687035021,전라남도 영광군 군남면 포천리,0,0,0,1,0,0,-,-,-,-,-,-,0,0,1,1,3,2,0,2,13,44,53,18
4784039000,경상북도 성주군 월항면,5,6,10,30,45,1462,1,0,2,2,1,6,4,4,12,21,30,333,9,2,14,26,14,64
4785033038,경상북도 칠곡군 가산면 용수리,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1
4785033041,경상북도 칠곡군 가산면 심곡리,-,-,-,-,-,-,0,1,2,0,0,0,0,1,2,5,1,1,0,1,2,1,0,0
1150010800,서울특별시 강서구 공항동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4688032026,전라남도 장성군 남면 행정리,0,0,3,0,0,12,1,0,0,2,2,4,1,1,2,12,8,2,2,7,12,9,5,5
4688032028,전라남도 장성군 남면 삼태리,0,0,0,0,0,5,7,6,2,3,3,12,1,0,5,16,10,1,2,7,22,38,31,37
4688032029,전라남도 장성군 남면 월곡리,0,0,0,2,3,9,1,0,0,2,2,3,1,2,12,11,4,13,3,16,68,127,86,102
4688033021,전라남도 장성군 동화면 용정리,-,-,-,-,-,-,11,12,10,14,11,45,0,0,1,1,2,8,18,58,75,47,19,5
4688033022,전라남도 장성군 동화면 동호리,-,-,-,-,-,-,5,5,5,4,9,17,2,4,7,3,2,2,3,7,33,21,8,6
4673025025,전라남도 구례군 구례읍 신월리,0,0,0,0,0,1,5,0,3,1,2,5,0,1,1,1,2,3,16,17,13,7,6,2
4673025026,전라남도 구례군 구례읍 봉서리,0,0,0,0,1,9,150,18,24,7,5,17,35,21,20,20,19,38,35,71,86,81,75,80
4673025027,전라남도 구례군 구례읍 원방리,-,-,-,-,-,-,14,0,0,1,0,4,10,13,6,7,4,4,9,19,28,13,7,8
4681034025,전라남도 강진군 도암면 덕년리,0,1,1,0,0,3,0,0,0,3,2,1,21,14,7,8,7,14,1,3,7,9,7,3
4691037022,전라남도 신안군 하의면 어은리,-,-,-,-,-,-,-,-,-,-,-,-,3,7,4,4,2,3,0,2,10,20,24,47
4691041022,전라남도 신안군 팔금면 장촌리,-,-,-,-,-,-,-,-,-,-,-,-,18,46,9,2,2,16,0,0,3,5,2,8
4691040031,전라남도 신안군 안좌면 대척리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,3,3,7,10,0,1,3,1,8
4691040033,전라남도 신안군 안좌면 소곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,5,11,15,1,1,4,5,15
4691040034,전라남도 신안군 안좌면 박지리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,6,3,8,-,-,-,-,-,-
4691040036,전라남도 신안군 안좌면 구대리,-,-,-,-,-,-,-,-,-,-,-,-,0,7,4,3,5,15,8,1,0,3,3,14
4691040037,전라남도 신안군 안좌면 마명리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,5,11,5,11,13,0,2,5,4,40
4691040039,전라남도 신안군 안좌면 대우리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,6,9,20,21,0,2,3,3,39
4691040040,전라남도 신안군 안좌면 방월리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,13,12,12,14,0,0,1,1,4
4691040042,전라남도 신안군 안좌면 한운리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,6,8,4,10,5,0,1,0,1,2
4691040043,전라남도 신안군 안좌면 시서리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,7,7,26,4,0,1,1,1,3
4691040045,전라남도 신안군 안좌면 마진리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,3,13,14,18,0,0,1,25,5
4680035031,전라남도 장흥군 유치면 용문리,-,-,-,-,-,-,-,-,-,-,-,-,7,10,16,4,6,16,0,0,1,1,1,0
4680025333,전라남도 장흥군 관산읍 외동리,-,-,-,-,-,-,0,0,0,0,0,1,4,8,12,28,19,60,39,29,22,27,28,59
4680025334,전라남도 장흥군 관산읍 하발리,2,2,3,4,1,7,2,0,0,0,0,0,4,19,15,33,12,10,16,16,13,13,13,20
4680025336,전라남도 장흥군 관산읍 고마리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,3,10,5,10,32,12,17,17,13,37
4680034021,전라남도 장흥군 장평면 용강리,-,-,-,-,-,-,0,1,0,0,0,1,0,0,2,0,1,2,0,1,3,2,2,1
4680034023,전라남도 장흥군 장평면 양촌리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,4,4,5,2,13,15,7,3,4
4680034024,전라남도 장흥군 장평면 축내리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,1,3,37,31,29,15,11,14
4680034026,전라남도 장흥군 장평면 봉림리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,1,2,3,3,6,7,8,6,3
4680034028,전라남도 장흥군 장평면 병동리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,5,1,8,12,3,1,2
4680034029,전라남도 장흥군 장평면 청용리,-,-,-,-,-,-,1,0,0,0,3,0,3,0,1,1,2,8,7,16,18,7,6,9
4680034031,전라남도 장흥군 장평면 선정리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,2,2,21,14,2,3,3,6
4615040029,전라남도 순천시 상사면 비촌리,0,0,0,0,0,1,11,0,14,0,0,5,12,8,4,1,1,8,1,4,6,2,1,4
4615040031,전라남도 순천시 상사면 마륜리,0,0,0,1,0,5,7,0,2,0,0,0,0,1,12,4,1,2,0,0,0,1,1,2
4615040000,전라남도 순천시 상사면,0,1,0,1,0,10,175,29,19,13,19,30,115,53,70,71,34,90,71,24,41,35,20,42
4617025022,전라남도 나주시 남평읍 대교리,0,1,0,0,0,8,-,-,-,-,-,-,0,1,0,1,1,6,2,0,2,23,5,6
4681036027,전라남도 강진군 성전면 수양리,1,0,0,0,0,1,0,0,1,0,0,1,0,6,1011,15,3,6,24,130,169,108,44,32
4681040000,전라남도 강진군 마량면,0,0,0,0,0,1,0,0,1,0,0,0,4,4,36,1,2,3,6,28,62,91,53,63
4681040021,전라남도 강진군 마량면 영동리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,31,0,0,0,2,7,10,16,5,3
4681040023,전라남도 강진군 마량면 원포리,0,0,0,0,0,1,-,-,-,-,-,-,3,0,0,1,0,0,0,2,8,18,6,9
4681040025,전라남도 강진군 마량면 수인리,-,-,-,-,-,-,0,0,1,0,0,0,-,-,-,-,-,-,0,4,9,18,19,11
4682000000,전라남도 해남군,11,19,34,57,89,255,208,183,107,122,74,296,2092,2681,3628,3660,3410,8195,5724,4018,7596,10301,5234,10132
4682025000,전라남도 해남군 해남읍,1,6,0,1,1,14,4,5,7,4,3,7,177,194,189,156,167,417,125,179,383,500,480,1105
4682025022,전라남도 해남군 해남읍 평동리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,12,3,2,0
4682025023,전라남도 해남군 해남읍 읍내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4682025024,전라남도 해남군 해남읍 고도리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,4,0,0,10,12,16,6,13,11
4681034027,전라남도 강진군 도암면 학장리,-,-,-,-,-,-,0,0,0,0,0,1,6,8,14,12,8,4,7,12,29,29,11,7
4681034028,전라남도 강진군 도암면 신기리,-,-,-,-,-,-,-,-,-,-,-,-,3,12,19,21,5,9,10,35,38,127,31,80
4617032028,전라남도 나주시 왕곡면 행전리,1,0,0,0,0,2,9,8,6,10,7,53,2,2,3,1,2,82,2,1,23,10,34,4
4617032029,전라남도 나주시 왕곡면 신원리,3,0,0,0,0,12,12,4,1,7,3,66,13,8,10,2,10,87,3,15,15,45,128,13
4617031022,전라남도 나주시 세지면 대산리,0,0,0,2,2,8,11,5,8,9,12,32,4,1,6,7,7,10,3,1,6,14,5,10
4623031000,전라남도 광양시 봉강면,0,2,3,2,4,35,1281,129,122,63,69,143,343,40,76,30,23,45,69,79,79,69,36,45
4623031022,전라남도 광양시 봉강면 지곡리,0,0,0,0,1,1,13,6,10,2,5,6,2,6,11,5,3,7,13,23,13,11,7,12
4617025026,전라남도 나주시 남평읍 서산리,-,-,-,-,-,-,1,0,1,0,0,2,0,3,4,7,16,26,1,0,1,2,1,1
4617025027,전라남도 나주시 남평읍 오계리,0,0,0,0,1,4,-,-,-,-,-,-,0,0,0,8,6,30,2,0,4,11,27,5
4617025028,전라남도 나주시 남평읍 상곡리,0,0,0,0,1,1,-,-,-,-,-,-,0,1,2,5,7,26,1,0,1,4,18,15
4617025030,전라남도 나주시 남평읍 남석리,0,0,0,1,0,4,-,-,-,-,-,-,0,1,8,8,9,14,3,3,3,44,14,4
4617025031,전라남도 나주시 남평읍 풍림리,0,0,0,3,2,14,0,0,0,0,0,5,2,4,7,18,9,35,1,0,1,13,5,3
4684033028,전라남도 무안군 청계면 복룡리,-,-,-,-,-,-,0,0,0,0,0,3,6,2,6,8,4,81,25,12,8,6,7,19
4684032036,전라남도 무안군 몽탄면 다산리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,14,45,7,14,5,3,14,24,25,38
4684032000,전라남도 무안군 몽탄면,0,0,0,0,1,2,6,2,1,3,1,13,57,246,437,540,178,319,112,93,232,324,387,523
4684032021,전라남도 무안군 몽탄면 달산리,-,-,-,-,-,-,-,-,-,-,-,-,3,24,49,43,10,5,2,1,2,5,3,3
4684032022,전라남도 무안군 몽탄면 봉명리,-,-,-,-,-,-,-,-,-,-,-,-,3,33,22,3,3,2,3,2,4,4,3,2
4684032023,전라남도 무안군 몽탄면 양장리,-,-,-,-,-,-,-,-,-,-,-,-,13,48,32,18,3,8,5,5,8,14,12,9
4684032025,전라남도 무안군 몽탄면 당호리,-,-,-,-,-,-,-,-,-,-,-,-,18,23,26,22,8,18,21,15,57,100,109,57
4689031021,전라남도 완도군 군외면 영풍리,0,0,0,0,0,1,1,1,0,0,1,9,6,0,0,1,1,11,17,8,10,13,15,62
4689031023,전라남도 완도군 군외면 황진리,0,1,0,2,3,7,3,3,4,5,5,36,2,5,4,5,3,20,19,6,12,15,15,66
4689031024,전라남도 완도군 군외면 원동리,0,0,0,0,0,2,0,0,0,0,1,3,6,1,1,0,1,10,9,9,5,5,6,33
4689031026,전라남도 완도군 군외면 대문리,0,0,0,0,1,2,1,0,0,0,0,0,5,2,1,1,8,18,42,15,15,18,10,51
4689031027,전라남도 완도군 군외면 삼두리,-,-,-,-,-,-,0,1,0,0,0,0,1,1,1,2,6,46,5,9,12,7,6,23
4689032000,전라남도 완도군 신지면,-,-,-,-,-,-,4,2,4,2,1,10,68,40,33,23,19,42,158,113,99,83,63,94
4689032021,전라남도 완도군 신지면 송곡리,-,-,-,-,-,-,-,-,-,-,-,-,5,3,5,2,2,3,1,0,0,0,0,1
4689032023,전라남도 완도군 신지면 신상리,-,-,-,-,-,-,-,-,-,-,-,-,14,2,3,2,2,5,23,4,3,2,2,1
4682038032,전라남도 해남군 계곡면 가학리,0,0,0,0,0,3,3,0,0,0,0,6,3,10,49,23,10,33,17,120,60,79,37,46
4682038033,전라남도 해남군 계곡면 잠두리,-,-,-,-,-,-,-,-,-,-,-,-,7,14,13,24,14,58,5,12,48,46,27,32
4476025022,충청남도 부여군 부여읍 상금리,1,1,1,3,9,19,10,6,0,5,0,0,4,0,0,0,0,0,10,2,3,3,3,6
4476025024,충청남도 부여군 부여읍 정동리,5,4,6,29,5,71,-,-,-,-,-,-,36,15,0,0,13,0,11,2,1,1,1,5
4476025025,충청남도 부여군 부여읍 석목리,0,0,0,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2,1,1,4
4476025027,충청남도 부여군 부여읍 가증리,3,4,5,1,6,15,9,0,0,3,0,1,1,0,1,1,0,0,9,2,2,3,1,3
4476025028,충청남도 부여군 부여읍 동남리,1,0,0,1,1,1,3,0,0,0,0,0,-,-,-,-,-,-,3,1,1,1,0,3
4476025030,충청남도 부여군 부여읍 관북리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1
4476025032,충청남도 부여군 부여읍 구교리,0,0,0,0,0,5,-,-,-,-,-,-,1,0,0,0,0,1,2,2,2,1,0,1
4476025034,충청남도 부여군 부여읍 중정리,0,2,4,8,14,87,-,-,-,-,-,-,0,0,1,0,0,0,12,1,2,3,5,6
4476025035,충청남도 부여군 부여읍 능산리,0,0,0,0,0,2,-,-,-,-,-,-,9,2,6,0,0,2,5,2,6,4,3,3
4476025037,충청남도 부여군 부여읍 저석리,2,1,1,2,3,20,-,-,-,-,-,-,11,0,11,11,10,21,19,6,5,9,1,5
4476025000,충청남도 부여군 부여읍,60,17,32,71,68,363,67,11,0,8,2,15,123,21,22,16,28,42,184,50,54,54,34,84
4686025000,전라남도 함평군 함평읍,0,0,1,2,1,16,1,1,3,4,5,14,28,35,66,83,74,118,48,155,276,266,195,203
4686025022,전라남도 함평군 함평읍 기각리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,1,5,11,18,16,18
4677025326,전라남도 고흥군 도양읍 소록리,-,-,-,-,-,-,0,0,0,0,0,1,1,0,0,0,0,0,-,-,-,-,-,-
4677025327,전라남도 고흥군 도양읍 시산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4677031000,전라남도 고흥군 풍양면,0,0,0,0,1,4,35,40,72,98,98,220,41,51,63,102,109,312,75,101,125,321,256,424
4677031021,전라남도 고흥군 풍양면 상림리,-,-,-,-,-,-,0,4,8,9,12,13,4,7,12,8,4,7,1,1,3,16,13,13
4785033045,경상북도 칠곡군 가산면 학산리,-,-,-,-,-,-,0,0,0,0,0,2,2,2,1,1,1,4,0,1,0,1,1,1
4715032024,경상북도 김천시 남면 월명리,-,-,-,-,-,-,0,0,1,1,1,8,17,2,2,4,3,2,0,0,1,1,0,1
4715025026,경상북도 김천시 아포읍 봉산리,0,0,0,0,0,1,0,0,1,1,4,17,2,2,3,4,3,7,0,0,1,1,3,10
4715025027,경상북도 김천시 아포읍 제석리,0,0,0,0,1,2,0,1,2,5,8,41,3,7,5,4,2,5,0,0,0,0,1,4
