stdg_Cd,bjd_Nm,om_Fachs1_Area,om_Fachs2_Area,om_Fachs3_Area,om_Fachs4_Area,om_Fachs5_Area,om_Fachs6_Area,om_Fruit1_Area,om_Fruit2_Area,om_Fruit3_Area,om_Fruit4_Area,om_Fruit5_Area,om_Fruit6_Area,om_Pfld1_Area,om_Pfld2_Area,om_Pfld3_Area,om_Pfld4_Area,om_Pfld5_Area,om_Pfld6_Area,om_Rfld1_Area,om_Rfld2_Area,om_Rfld3_Area,om_Rfld4_Area,om_Rfld5_Area,om_Rfld6_Area
4167035022,경기도 여주시 대신면 당산리,48,101,41,5,1,0,-,-,-,-,-,-,514,248,34,1,0,0,27,134,11,1,0,0
4167035023,경기도 여주시 대신면 가산리,0,1,4,0,0,0,5,5,1,1,0,0,54,39,2,0,0,0,12,105,113,7,1,0
4167035024,경기도 여주시 대신면 천남리,1,4,2,4,0,0,-,-,-,-,-,-,11,19,10,1,1,0,11,154,95,11,0,0
4167035025,경기도 여주시 대신면 하림리,1,0,1,1,0,0,2,0,0,0,0,0,76,61,18,2,1,0,20,192,102,8,9,1
4167037026,경기도 여주시 강천면 굴암리,-,-,-,-,-,-,-,-,-,-,-,-,4,7,3,2,0,0,13,52,31,9,0,0
4167037027,경기도 여주시 강천면 강천리,2,1,0,0,0,0,-,-,-,-,-,-,12,17,2,1,0,0,2,83,72,12,0,0
4167037028,경기도 여주시 강천면 부평리,-,-,-,-,-,-,-,-,-,-,-,-,42,15,4,0,1,0,0,38,100,58,10,8
4167037029,경기도 여주시 강천면 도전리,0,0,0,1,0,0,-,-,-,-,-,-,2,3,4,36,42,30,1,86,126,55,0,2
4167038000,경기도 여주시 산북면,0,1,1,2,0,1,-,-,-,-,-,-,37,155,148,33,10,2,32,157,485,138,2,4
4167038021,경기도 여주시 산북면 상품리,0,0,1,1,0,1,-,-,-,-,-,-,12,37,49,8,6,1,6,38,103,42,0,2
4167038022,경기도 여주시 산북면 송현리,-,-,-,-,-,-,-,-,-,-,-,-,0,26,18,1,1,0,0,4,76,16,1,0
4167038023,경기도 여주시 산북면 후리,-,-,-,-,-,-,-,-,-,-,-,-,6,25,9,3,0,0,10,14,82,17,0,0
4167038024,경기도 여주시 산북면 명품리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4167031027,경기도 여주시 점동면 성신리,1,0,0,0,1,0,-,-,-,-,-,-,4,32,9,3,1,0,8,124,121,5,2,0
4167031028,경기도 여주시 점동면 당진리,-,-,-,-,-,-,1,0,0,0,0,0,10,41,39,8,2,1,1,125,90,20,7,0
4167031029,경기도 여주시 점동면 현수리,0,0,1,0,0,0,1,0,0,0,0,0,2,28,12,2,0,1,1,78,175,59,9,1
4167031030,경기도 여주시 점동면 사곡리,-,-,-,-,-,-,1,0,0,0,0,0,8,46,11,1,0,1,17,111,54,26,0,0
4167035026,경기도 여주시 대신면 상구리,0,1,0,0,0,0,17,2,0,7,0,0,43,65,11,0,0,1,33,185,30,0,0,0
4793039000,경상북도 울진군 금강송면,-,-,-,-,-,-,-,-,-,-,-,-,52,144,203,103,36,17,4,36,40,18,4,2
4793039021,경상북도 울진군 금강송면 삼근리,-,-,-,-,-,-,-,-,-,-,-,-,8,40,37,16,5,2,2,22,27,8,2,0
4793039022,경상북도 울진군 금강송면 하원리,-,-,-,-,-,-,-,-,-,-,-,-,2,11,21,3,0,0,0,5,5,2,0,0
4793039023,경상북도 울진군 금강송면 왕피리,-,-,-,-,-,-,-,-,-,-,-,-,4,15,16,18,10,6,1,2,2,3,1,2
4793039024,경상북도 울진군 금강송면 쌍전리,-,-,-,-,-,-,-,-,-,-,-,-,6,23,34,29,13,5,0,1,3,2,1,0
4793039025,경상북도 울진군 금강송면 소광리,-,-,-,-,-,-,-,-,-,-,-,-,5,19,26,14,4,1,1,3,2,2,0,0
4793039026,경상북도 울진군 금강송면 전곡리,-,-,-,-,-,-,-,-,-,-,-,-,14,6,12,1,1,0,-,-,-,-,-,-
4793039027,경상북도 울진군 금강송면 광회리,-,-,-,-,-,-,-,-,-,-,-,-,13,30,54,22,3,3,0,1,2,1,0,0
4793040000,경상북도 울진군 매화면,-,-,-,-,-,-,-,-,-,-,-,-,56,168,157,48,5,4,32,136,85,15,1,1
4793040021,경상북도 울진군 매화면 매화리,-,-,-,-,-,-,-,-,-,-,-,-,10,28,23,6,2,0,14,34,30,4,0,0
4793040022,경상북도 울진군 매화면 금매리,-,-,-,-,-,-,-,-,-,-,-,-,5,23,8,1,0,0,5,31,22,7,0,0
4793040023,경상북도 울진군 매화면 오산리,-,-,-,-,-,-,-,-,-,-,-,-,3,19,11,1,0,0,0,4,1,0,0,0
4793040024,경상북도 울진군 매화면 덕신리,-,-,-,-,-,-,-,-,-,-,-,-,13,21,15,4,0,0,0,2,2,0,0,0
4793040025,경상북도 울진군 매화면 신흥리,-,-,-,-,-,-,-,-,-,-,-,-,17,36,14,3,0,0,2,12,3,1,0,0
4793040026,경상북도 울진군 매화면 기양리,-,-,-,-,-,-,-,-,-,-,-,-,7,31,42,17,0,0,7,18,1,0,0,1
4793040027,경상북도 울진군 매화면 갈면리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,29,9,0,4,3,22,8,0,0,0
4793040028,경상북도 울진군 매화면 길곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,15,7,2,0,1,14,17,3,0,0
4679037032,전라남도 화순군 도암면 우치리,-,-,-,-,-,-,0,0,0,0,4,0,0,8,18,1,4,4,2,1,4,2,1,0
4679037034,전라남도 화순군 도암면 왕정리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,12,0,0,0,0,2,3,2,0,0
1165010100,서울특별시 서초구 방배동,-,-,-,-,-,-,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-
1165000000,서울특별시 서초구,1,1,2,2,2,2,0,2,2,1,0,0,8,21,17,13,11,11,-,-,-,-,-,-
4721037026,경상북도 영주시 순흥면 청구리,-,-,-,-,-,-,8,28,19,27,5,24,6,30,15,3,2,0,3,4,2,0,0,0
4721038022,경상북도 영주시 단산면 사천리,0,2,0,0,0,0,1,6,3,1,1,1,5,15,4,1,0,0,12,41,4,0,0,0
4721038025,경상북도 영주시 단산면 옥대리,1,3,1,2,0,0,12,45,44,36,13,12,7,27,23,6,2,1,4,34,9,1,0,0
4721038028,경상북도 영주시 단산면 마락리,-,-,-,-,-,-,0,2,4,0,0,3,1,8,7,3,1,1,-,-,-,-,-,-
4721039022,경상북도 영주시 부석면 북지리,0,0,0,0,1,0,10,39,40,41,24,29,26,83,54,2,1,0,0,7,2,0,0,0
4721039024,경상북도 영주시 부석면 소천리,0,3,4,2,0,0,20,31,30,15,9,6,23,51,54,9,2,0,2,6,2,0,0,0
4686036028,전라남도 함평군 나산면 용두리,0,0,1,0,0,0,-,-,-,-,-,-,1,7,9,6,3,10,0,7,24,11,3,0
4686036031,전라남도 함평군 나산면 월봉리,0,0,1,2,2,1,0,0,1,1,2,2,0,11,22,6,8,19,0,2,15,18,4,2
4686036034,전라남도 함평군 나산면 덕림리,0,0,0,0,1,0,-,-,-,-,-,-,0,12,12,6,2,0,0,8,20,17,2,0
4686037000,전라남도 함평군 해보면,0,1,3,3,3,1,0,1,7,14,8,3,16,79,118,54,53,40,5,83,223,136,29,5
4686037022,전라남도 함평군 해보면 대창리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,7,3,0,0,0,7,26,22,5,1
4686037025,전라남도 함평군 해보면 금덕리,-,-,-,-,-,-,0,0,0,4,2,1,2,9,23,11,2,1,1,17,27,11,3,0
4817010100,경상남도 진주시 망경동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4817010400,경상남도 진주시 칠암동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,2,0,0,-,-,-,-,-,-
4817010700,경상남도 진주시 남성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4729037025,경상북도 경산시 남천면 신석리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,-,-,-,-,-,-
4729037028,경상북도 경산시 남천면 송백리,-,-,-,-,-,-,0,1,3,2,1,0,-,-,-,-,-,-,0,0,1,0,0,0
4165033021,경기도 포천시 가산면 마산리,48,67,51,10,20,2,2,4,3,2,0,0,3,15,15,18,5,1,0,70,88,20,2,0
4165033022,경기도 포천시 가산면 감암리,20,12,7,6,3,0,0,0,1,1,0,0,8,19,10,5,1,1,6,32,23,24,8,3
4165033023,경기도 포천시 가산면 방축리,4,7,8,4,2,1,0,1,2,0,0,0,5,8,8,1,0,0,13,59,42,4,0,0
4165033024,경기도 포천시 가산면 가산리,21,7,26,5,3,1,1,1,0,0,0,0,1,3,1,1,1,0,0,23,23,3,0,0
4165033025,경기도 포천시 가산면 정교리,19,18,2,1,0,0,1,0,0,0,0,0,4,4,1,1,1,0,9,33,27,0,0,0
4165033026,경기도 포천시 가산면 금현리,54,54,46,7,3,0,2,7,4,1,0,0,0,2,3,1,2,0,11,15,11,1,0,0
4165033027,경기도 포천시 가산면 우금리,0,1,0,0,0,0,22,95,71,30,9,1,301,100,7,2,0,0,99,8,20,1,0,0
4165033028,경기도 포천시 가산면 마전리,9,4,5,4,1,0,17,65,40,9,3,0,0,1,0,0,0,0,0,31,19,0,0,0
4165034000,경기도 포천시 신북면,57,76,45,35,7,17,20,26,17,4,0,0,107,207,126,42,11,8,169,342,358,57,4,1
4165034021,경기도 포천시 신북면 가채리,0,0,1,0,0,0,0,2,4,1,0,0,24,39,23,5,7,4,8,30,45,6,0,0
4833032026,경상남도 양산시 원동면 선리,-,-,-,-,-,-,1,2,4,9,7,30,0,2,10,13,7,8,0,8,16,30,12,20
4833032028,경상남도 양산시 원동면 화제리,0,1,1,6,2,2,0,0,3,1,1,5,3,28,49,30,17,12,205,199,237,135,15,10
4680032029,전라남도 장흥군 안양면 신촌리,0,0,0,0,0,1,-,-,-,-,-,-,1,4,19,23,17,6,0,13,47,22,9,2
4680032032,전라남도 장흥군 안양면 사촌리,-,-,-,-,-,-,-,-,-,-,-,-,1,31,21,4,1,3,2,14,44,39,28,37
4680033021,전라남도 장흥군 장동면 봉동리,-,-,-,-,-,-,-,-,-,-,-,-,12,5,4,6,1,0,1,7,26,25,15,32
4680033023,전라남도 장흥군 장동면 배산리,-,-,-,-,-,-,0,0,0,0,3,0,0,29,5,3,4,3,0,8,41,34,15,4
4680033028,전라남도 장흥군 장동면 용곡리,-,-,-,-,-,-,0,0,0,0,0,2,0,2,9,7,1,1,0,12,17,15,8,24
3023011600,대전광역시 대덕구 상서동,-,-,-,-,-,-,-,-,-,-,-,-,1,9,19,1,0,0,-,-,-,-,-,-
3011012500,대전광역시 동구 마산동,-,-,-,-,-,-,-,-,-,-,-,-,18,13,4,3,0,0,0,3,4,0,0,0
3011010900,대전광역시 동구 용운동,-,-,-,-,-,-,1,1,1,0,0,0,0,1,0,1,0,0,-,-,-,-,-,-
3011012700,대전광역시 동구 직동,-,-,-,-,-,-,0,1,0,0,0,0,34,1,4,0,0,0,0,4,10,0,0,0
3020011200,대전광역시 유성구 구암동,0,2,3,3,0,0,0,12,5,0,1,0,0,3,2,1,0,0,0,68,18,1,0,0
3020011100,대전광역시 유성구 봉명동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,79,13,0,0,0
3020011500,대전광역시 유성구 상대동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,49,9,0,0,0
4671034030,전라남도 담양군 창평면 해곡리,1,5,11,3,2,0,0,0,1,0,0,0,2,11,2,1,1,0,3,30,37,6,0,0
4671034032,전라남도 담양군 창평면 외동리,-,-,-,-,-,-,-,-,-,-,-,-,20,0,1,1,2,1,1,17,91,8,1,0
4671035023,전라남도 담양군 대덕면 비차리,-,-,-,-,-,-,3,1,1,1,0,0,11,9,7,1,0,0,5,39,40,3,0,0
4671035025,전라남도 담양군 대덕면 성곡리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,1,0,0,0,2,14,17,7,7,0
4687037029,전라남도 영광군 법성면 용성리,-,-,-,-,-,-,0,13,1,0,0,3,6,128,17,0,0,0,3,46,20,1,0,1
4687038024,전라남도 영광군 낙월면 송이리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4688025022,전라남도 장성군 장성읍 성산리,-,-,-,-,-,-,0,0,0,1,0,0,0,3,4,3,2,2,2,18,16,10,3,0
4688025025,전라남도 장성군 장성읍 단광리,-,-,-,-,-,-,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4688025028,전라남도 장성군 장성읍 안평리,1,5,8,6,4,2,1,0,0,1,0,0,0,16,18,4,1,0,1,32,67,26,2,0
4715010700,경상북도 김천시 황금동,-,-,-,-,-,-,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
4413310900,충청남도 천안시서북구 업성동,-,-,-,-,-,-,3,1,0,0,0,0,4,7,55,27,0,0,1,6,19,1,1,0
4413311000,충청남도 천안시서북구 신당동,-,-,-,-,-,-,4,0,0,0,0,0,1,3,2,0,0,0,4,12,12,4,1,0
4413311100,충청남도 천안시서북구 부대동,-,-,-,-,-,-,2,5,0,0,0,0,3,4,3,1,0,0,4,16,10,3,1,0
4831010900,경상남도 거제시 고현동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4831011000,경상남도 거제시 상동동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,4,5,7,1
4831011100,경상남도 거제시 문동동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,3,2,1,0,0,2,6,2,0
4831011200,경상남도 거제시 삼거동,-,-,-,-,-,-,0,0,0,0,0,5,0,2,5,4,3,3,1,5,22,65,40,9
4831011300,경상남도 거제시 양정동,-,-,-,-,-,-,-,-,-,-,-,-,0,5,9,8,3,3,2,2,5,3,0,0
4831011400,경상남도 거제시 수월동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,5,2,2,0,1,7,7,3,1
2826012100,인천광역시 서구 불로동,-,-,-,-,-,-,-,-,-,-,-,-,4,3,0,0,0,0,1,12,65,24,2,0
4725033000,경상북도 상주시 낙동면,4,30,19,10,5,3,52,72,33,9,6,1,117,261,96,14,5,5,273,232,108,15,1,1
4725033022,경상북도 상주시 낙동면 낙동리,1,9,5,2,0,1,2,0,0,0,0,0,1,14,11,3,0,0,7,16,9,1,0,0
4725033024,경상북도 상주시 낙동면 구잠리,0,1,0,0,0,0,-,-,-,-,-,-,3,12,3,0,0,0,3,10,6,0,0,0
4725033030,경상북도 상주시 낙동면 내곡리,0,0,1,0,0,0,0,1,1,0,0,0,5,6,3,2,0,0,13,82,39,4,0,0
4157025324,경기도 김포시 고촌읍 신곡리,2,7,15,2,0,2,0,1,0,0,0,0,4,9,4,1,0,0,8,10,17,5,0,0
4111512300,경기도 수원시팔달구 남창동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812534036,경상남도 창원시마산합포구 진전면 고사리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,12,1,0,0,0,1,2,7,10,14
4812534037,경상남도 창원시마산합포구 진전면 여양리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,21,2,0,0,0,0,1,4,9,12
4812700000,경상남도 창원시마산회원구,-,-,-,-,-,-,0,7,0,1,0,4,4,22,15,39,46,77,5,76,115,81,39,40
4812710100,경상남도 창원시마산회원구 구암동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812710200,경상남도 창원시마산회원구 두척동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812532025,경상남도 창원시마산합포구 진동면 요장리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,3,3,2,0,2,3,6,2,0
4812532026,경상남도 창원시마산합포구 진동면 다구리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,1,1,2,9,78,1,1
4812532027,경상남도 창원시마산합포구 진동면 교동리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,5,13,14,5
4812532028,경상남도 창원시마산합포구 진동면 인곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,6,5,3
4812532029,경상남도 창원시마산합포구 진동면 태봉리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,3,5,0,0,1,5,2,3
4812532030,경상남도 창원시마산합포구 진동면 동전리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,3,0,0,1,6,5,7
4812533000,경상남도 창원시마산합포구 진북면,0,2,0,1,0,1,-,-,-,-,-,-,1,1,11,25,35,48,1,19,152,285,156,62
4812533021,경상남도 창원시마산합포구 진북면 지산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,3,3,0,4,31,40,16,10
4812533022,경상남도 창원시마산합포구 진북면 예곡리,0,1,0,0,0,0,-,-,-,-,-,-,1,0,0,2,1,1,0,1,4,17,9,4
4812533023,경상남도 창원시마산합포구 진북면 인곡리,0,1,0,0,0,0,-,-,-,-,-,-,0,0,0,2,5,4,0,1,6,19,21,12
4889038023,경상남도 합천군 덕곡면 병배리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,1,0,0,0,0,4,2,0,0,0
4889038026,경상남도 합천군 덕곡면 율원리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,3,0,0,2,0,2,4,1,1,0
4889039023,경상남도 합천군 청덕면 두곡리,-,-,-,-,-,-,-,-,-,-,-,-,9,13,20,5,0,0,2,4,8,1,0,0
4889039024,경상남도 합천군 청덕면 대부리,0,1,0,0,0,0,-,-,-,-,-,-,4,33,24,9,1,0,1,6,2,2,0,0
5013025921,제주특별자치도 서귀포시 성산읍 성산리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,0,0,0,4,-,-,-,-,-,-
5013025922,제주특별자치도 서귀포시 성산읍 오조리,0,0,0,0,0,2,0,0,0,0,0,7,3,95,4,3,4,57,-,-,-,-,-,-
5013025923,제주특별자치도 서귀포시 성산읍 시흥리,-,-,-,-,-,-,0,0,0,0,0,4,1,192,35,1,9,136,-,-,-,-,-,-
5013025924,제주특별자치도 서귀포시 성산읍 고성리,0,0,0,0,0,11,0,0,0,0,0,29,1,35,4,7,6,74,-,-,-,-,-,-
5013025925,제주특별자치도 서귀포시 성산읍 수산리,0,0,0,0,0,39,0,0,0,0,0,30,2,417,179,9,3,391,-,-,-,-,-,-
4728036025,경상북도 문경시 마성면 신현리,1,0,0,0,0,0,4,19,9,2,2,1,0,3,2,1,0,3,0,7,8,5,0,0
4728036028,경상북도 문경시 마성면 남호리,-,-,-,-,-,-,9,20,18,8,5,1,2,7,4,4,1,0,0,1,4,4,1,0
4728037000,경상북도 문경시 농암면,0,0,0,0,0,1,3,17,21,18,11,12,34,95,120,60,24,15,17,44,24,10,5,2
4728037023,경상북도 문경시 농암면 연천리,-,-,-,-,-,-,1,4,3,1,1,0,2,12,8,4,2,0,0,0,2,1,0,0
4728037029,경상북도 문경시 농암면 사현리,-,-,-,-,-,-,1,3,2,1,1,0,1,2,6,2,0,0,0,0,1,1,1,0
4729010500,경상북도 경산시 상방동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4682037034,전라남도 해남군 옥천면 용동리,-,-,-,-,-,-,-,-,-,-,-,-,3,8,27,18,9,5,5,25,46,38,6,1
4682038021,전라남도 해남군 계곡면 성진리,0,1,1,2,1,1,0,0,2,1,1,1,6,38,37,7,1,3,7,43,63,26,4,0
4682038024,전라남도 해남군 계곡면 당산리,0,0,0,0,0,1,0,0,2,1,0,0,3,16,27,3,1,0,4,39,73,37,8,1
4682038027,전라남도 해남군 계곡면 반계리,1,2,5,2,1,1,0,0,0,0,1,1,16,148,65,15,2,7,9,53,77,22,2,0
4682038030,전라남도 해남군 계곡면 여수리,0,1,1,2,1,3,-,-,-,-,-,-,4,26,17,1,0,0,6,50,89,19,1,0
4682039021,전라남도 해남군 마산면 화내리,-,-,-,-,-,-,-,-,-,-,-,-,23,28,49,2,0,0,5,59,66,14,1,0
4682039024,전라남도 해남군 마산면 송석리,-,-,-,-,-,-,1,0,0,0,0,0,1,27,63,25,2,0,7,58,51,24,6,0
4682039028,전라남도 해남군 마산면 연구리,-,-,-,-,-,-,0,0,0,0,2,1,175,252,168,21,8,7,370,697,165,32,2,0
4682039031,전라남도 해남군 마산면 상등리,-,-,-,-,-,-,0,0,7,0,0,0,25,102,102,19,8,0,11,124,91,11,0,0
4682040022,전라남도 해남군 황산면 원호리,0,0,1,0,0,0,0,0,1,0,0,0,30,114,64,5,1,0,193,682,342,32,3,1
4682040025,전라남도 해남군 황산면 우항리,0,4,5,0,0,0,1,0,0,1,0,0,38,143,37,4,6,0,15,73,53,7,3,0
4682040027,전라남도 해남군 황산면 한자리,-,-,-,-,-,-,0,0,0,0,1,0,50,243,149,28,2,1,143,756,265,26,3,1
4725045031,경상북도 상주시 공검면 중소리,-,-,-,-,-,-,5,16,13,6,2,3,1,4,5,0,0,6,2,4,2,0,0,0
4725046026,경상북도 상주시 이안면 아천리,0,0,1,0,0,1,1,4,1,1,0,0,0,3,1,1,0,0,1,5,5,1,0,0
4161025930,경기도 광주시 곤지암읍 건업리,0,2,2,2,0,0,1,1,1,0,0,1,11,20,17,3,0,0,4,16,32,10,0,0
4161025931,경기도 광주시 곤지암읍 장심리,0,1,3,0,0,0,-,-,-,-,-,-,6,17,9,3,1,0,1,3,13,5,0,0
4161025932,경기도 광주시 곤지암읍 연곡리,1,2,9,12,7,2,0,1,1,0,0,0,4,17,10,3,1,0,3,16,28,8,0,0
4161025933,경기도 광주시 곤지암읍 오향리,-,-,-,-,-,-,-,-,-,-,-,-,8,21,19,8,2,1,0,7,14,11,1,0
4161025934,경기도 광주시 곤지암읍 열미리,0,2,2,1,0,0,-,-,-,-,-,-,2,18,14,2,0,0,1,5,24,15,1,0
4161025935,경기도 광주시 곤지암읍 신대리,0,0,2,0,0,0,-,-,-,-,-,-,2,30,19,8,1,0,0,3,9,8,1,0
4161025936,경기도 광주시 곤지암읍 삼리,-,-,-,-,-,-,0,1,0,0,0,0,2,5,7,1,1,0,0,4,13,7,0,0
4421025031,충청남도 서산시 대산읍 독곶리,-,-,-,-,-,-,1,1,0,0,0,0,10,7,6,1,0,0,3,21,19,0,0,1
2914013300,광주광역시 서구 동천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,0,0
4157025600,경기도 김포시 양촌읍,9,13,16,4,7,0,14,14,4,2,1,2,43,31,19,6,3,1,52,328,453,71,14,7
4157025621,경기도 김포시 양촌읍 양곡리,-,-,-,-,-,-,0,1,1,0,0,0,5,1,0,0,1,0,0,14,69,15,1,0
5011031022,제주특별자치도 제주시 한경면 용수리,0,0,0,1,0,3,0,0,0,0,0,1,8,15,35,41,27,67,-,-,-,-,-,-
5011031023,제주특별자치도 제주시 한경면 고산리,0,3,2,2,0,6,0,0,1,0,0,2,14,100,90,67,56,145,-,-,-,-,-,-
5011031024,제주특별자치도 제주시 한경면 판포리,0,0,0,1,1,1,0,0,0,0,1,1,13,132,69,74,55,153,-,-,-,-,-,-
5011031025,제주특별자치도 제주시 한경면 금등리,-,-,-,-,-,-,0,0,0,0,0,2,3,12,15,15,8,35,-,-,-,-,-,-
5011031026,제주특별자치도 제주시 한경면 조수리,1,3,4,4,1,11,1,2,2,4,3,28,17,38,42,403,146,537,-,-,-,-,-,-
5011031027,제주특별자치도 제주시 한경면 두모리,-,-,-,-,-,-,0,1,1,1,1,8,4,30,24,31,239,106,-,-,-,-,-,-
5011031028,제주특별자치도 제주시 한경면 신창리,-,-,-,-,-,-,-,-,-,-,-,-,1,8,9,8,16,27,-,-,-,-,-,-
3171038034,울산광역시 울주군 상북면 등억알프스리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,1,0,0,1,1,1,2,2,4
2671025600,부산광역시 기장군 정관읍,0,0,0,1,0,0,5,0,7,0,0,0,8,11,19,26,10,4,4,13,41,56,28,9
2671025621,부산광역시 기장군 정관읍 방곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,-,-
2671025622,부산광역시 기장군 정관읍 매학리,-,-,-,-,-,-,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0
2671025623,부산광역시 기장군 정관읍 임곡리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,2,2,2,1,0,1,2,2,0,0
2671025624,부산광역시 기장군 정관읍 월평리,0,0,0,1,0,0,4,0,7,0,0,0,1,2,4,1,2,2,2,3,5,9,7,1
2671025625,부산광역시 기장군 정관읍 달산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,3,1,0,-,-,-,-,-,-
2671025626,부산광역시 기장군 정관읍 병산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,2,0,-,-,-,-,-,-
2671025627,부산광역시 기장군 정관읍 모전리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,0,-,-,-,-,-,-
2671025628,부산광역시 기장군 정관읍 용수리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,6,0,0,0,0,1,1,0,0
2671025629,부산광역시 기장군 정관읍 두명리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,1,0,1,2,0,0,0
2671025630,부산광역시 기장군 정관읍 예림리,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,8,1,0,1,9,31,43,20,7
4161037000,경기도 광주시 남한산성면,1,5,10,7,3,0,1,5,5,2,1,0,28,60,52,28,10,2,6,30,66,29,0,0
4161037021,경기도 광주시 남한산성면 산성리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,1,0,0,-,-,-,-,-,-
4161037022,경기도 광주시 남한산성면 엄미리,1,2,1,0,0,0,0,2,1,0,0,0,3,6,3,1,0,0,2,4,6,2,0,0
4161037023,경기도 광주시 남한산성면 광지원리,0,1,2,1,0,0,0,0,0,1,0,0,12,9,9,5,3,0,1,9,12,6,0,0
4161037024,경기도 광주시 남한산성면 상번천리,0,2,2,2,2,0,0,2,2,1,0,0,4,13,9,6,2,0,0,2,5,4,0,0
4161037025,경기도 광주시 남한산성면 하번천리,0,0,1,1,0,0,0,0,1,0,1,0,5,12,11,6,3,0,0,4,15,5,0,0
4161037026,경기도 광주시 남한산성면 오전리,0,0,3,2,1,0,0,0,1,0,0,0,1,8,8,5,1,1,0,7,15,3,0,0
4161037027,경기도 광주시 남한산성면 불당리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,8,2,0,0,1,0,6,5,0,0
4161037028,경기도 광주시 남한산성면 검복리,0,0,1,0,0,0,-,-,-,-,-,-,0,3,3,2,0,0,2,4,6,3,0,0
4182034500,경기도 가평군 조종면,2,5,8,3,2,0,20,120,111,55,18,10,14,56,61,39,13,11,9,118,179,51,5,1
4182034521,경기도 가평군 조종면 현리,1,1,3,1,0,0,5,9,6,2,1,0,1,6,6,3,1,1,2,26,38,8,1,0
4182034522,경기도 가평군 조종면 신상리,-,-,-,-,-,-,3,38,22,14,4,4,2,20,14,10,3,2,2,24,44,15,1,0
4182034524,경기도 가평군 조종면 상판리,0,0,3,0,1,0,2,12,27,15,5,3,3,5,9,7,3,2,2,12,21,12,1,0
4182034525,경기도 가평군 조종면 신하리,-,-,-,-,-,-,3,11,17,8,3,0,2,6,7,8,2,1,2,24,39,9,1,0
4182034526,경기도 가평군 조종면 마일리,-,-,-,-,-,-,2,24,12,4,2,2,0,3,6,4,1,1,0,1,2,1,0,0
