stdg_Cd,bjd_Nm,posifertmg_Fachs1_Area,posifertmg_Fachs2_Area,posifertmg_Fachs3_Area,posifertmg_Fachs4_Area,posifertmg_Fachs5_Area,posifertmg_Fachs6_Area,posifertmg_Fruit1_Area,posifertmg_Fruit2_Area,posifertmg_Fruit3_Area,posifertmg_Fruit4_Area,posifertmg_Fruit5_Area,posifertmg_Fruit6_Area,posifertmg_Pfld1_Area,posifertmg_Pfld2_Area,posifertmg_Pfld3_Area,posifertmg_Pfld4_Area,posifertmg_Pfld5_Area,posifertmg_Pfld6_Area,posifertmg_Rfld1_Area,posifertmg_Rfld2_Area,posifertmg_Rfld3_Area,posifertmg_Rfld4_Area,posifertmg_Rfld5_Area,posifertmg_Rfld6_Area
4148011000,경기도 파주시 오도동,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,2,1,2,12,3,4,10,3,2
4148011100,경기도 파주시 상지석동,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,11,4,10,45,21,39,22,7,10
4148011200,경기도 파주시 산남동,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,1,3,34,51,27,47,4,3
4148011300,경기도 파주시 동패동,-,-,-,-,-,-,-,-,-,-,-,-,2,5,4,10,6,20,23,21,32,14,5,7
4148011400,경기도 파주시 당하동,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,1,1,1,17,3,15,15,7,6
4148011500,경기도 파주시 문발동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,0,1,10,5,11,8,5,6
4148011600,경기도 파주시 송촌동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,3,3,93,22,84,90,39,29
4148011700,경기도 파주시 목동동,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,1,3,5,6,14,2,1,0
4148011800,경기도 파주시 하지석동,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,1,1,8,5,9,5,3,5
4148011900,경기도 파주시 서패동,-,-,-,-,-,-,-,-,-,-,-,-,5,1,2,0,1,3,7,4,7,4,4,2
4827038033,경상남도 밀양시 무안면 연상리,-,-,-,-,-,-,4,0,0,0,0,2,0,1,5,4,1,2,2,1,5,7,6,1
4827038035,경상남도 밀양시 무안면 모로리,0,0,1,1,1,15,-,-,-,-,-,-,0,1,3,4,1,5,2,4,10,11,5,1
4827038038,경상남도 밀양시 무안면 웅동리,0,0,0,0,1,1,-,-,-,-,-,-,3,9,2,1,2,0,1,4,1,1,0,0
4827039000,경상남도 밀양시 청도면,1,1,2,4,3,28,4,3,3,1,1,5,12,21,24,13,14,16,24,87,70,30,25,11
4827039023,경상남도 밀양시 청도면 두곡리,0,0,0,1,1,3,0,0,1,0,0,0,6,3,4,2,0,4,4,6,1,3,1,2
4827039026,경상남도 밀양시 청도면 고법리,0,0,1,2,1,12,-,-,-,-,-,-,0,4,3,2,2,2,8,33,31,11,17,5
3611033026,세종특별자치시  부강면 등곡리,-,-,-,-,-,-,1,11,7,8,1,2,6,6,3,2,1,1,6,12,3,0,0,0
4372031500,충청북도 보은군 속리산면,-,-,-,-,-,-,1,1,6,2,4,5,76,152,111,76,48,64,66,72,10,1,2,0
4812533024,경상남도 창원시마산합포구 진북면 대평리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,3,1,0,3,11,12,12,18,15
4812533025,경상남도 창원시마산합포구 진북면 이목리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,4,4,1,1,8,7,5,11,14
4812533026,경상남도 창원시마산합포구 진북면 금산리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,1,1,0,1,8,19,5,1,1
4812533027,경상남도 창원시마산합포구 진북면 영학리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,0,1,0,1,8,4,0,0,0
4812533028,경상남도 창원시마산합포구 진북면 부산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,2,27,17,10,21,30
4812533029,경상남도 창원시마산합포구 진북면 덕곡리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,4,5,2,5,3
4812533030,경상남도 창원시마산합포구 진북면 신촌리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,0,0,1,2,2,5,8
4812533031,경상남도 창원시마산합포구 진북면 망곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,9,1,0,0,2,4,12,2,4
4812533032,경상남도 창원시마산합포구 진북면 부평리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,5,1,0,1,8,4,5,6,1
4812533033,경상남도 창원시마산합포구 진북면 추곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,3,0,0,2,18,12,6,6,2
5013025926,제주특별자치도 서귀포시 성산읍 온평리,0,1,1,2,0,9,2,5,2,1,0,2,56,101,64,54,41,77,-,-,-,-,-,-
5013025927,제주특별자치도 서귀포시 성산읍 신산리,3,7,9,6,7,36,5,8,5,3,0,11,114,48,26,26,13,24,-,-,-,-,-,-
5013025928,제주특별자치도 서귀포시 성산읍 삼달리,0,2,1,3,1,9,7,11,8,14,4,23,225,142,82,35,21,38,-,-,-,-,-,-
5013025929,제주특별자치도 서귀포시 성산읍 신풍리,0,2,7,3,2,8,8,9,12,7,4,7,74,90,53,31,7,29,-,-,-,-,-,-
5013025930,제주특별자치도 서귀포시 성산읍 신천리,-,-,-,-,-,-,2,4,3,1,0,3,60,25,11,7,2,3,-,-,-,-,-,-
5013025931,제주특별자치도 서귀포시 성산읍 난산리,0,1,1,1,2,6,6,5,9,6,2,4,256,168,89,58,18,36,-,-,-,-,-,-
5013031000,제주특별자치도 서귀포시 안덕면,4,17,9,22,13,59,102,131,105,82,47,100,1852,2398,1454,2183,759,2944,0,0,0,0,0,1
5013031001,제주특별자치도 서귀포시 안덕면 대평리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5013031021,제주특별자치도 서귀포시 안덕면 화순리,0,2,0,1,1,5,5,14,7,5,3,3,38,29,13,10,6,14,-,-,-,-,-,-
5013031022,제주특별자치도 서귀포시 안덕면 창천리,0,0,1,1,0,3,9,10,7,3,2,10,24,18,15,12,12,42,-,-,-,-,-,-
4812913700,경상남도 창원시진해구 여좌동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812913800,경상남도 창원시진해구 태백동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812913900,경상남도 창원시진해구 경화동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4812914000,경상남도 창원시진해구 석동,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-
4812914100,경상남도 창원시진해구 이동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1121510500,서울특별시 광진구 자양동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1153010800,서울특별시 구로구 오류동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
1153011100,서울특별시 구로구 천왕동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1154510300,서울특별시 금천구 시흥동,-,-,-,-,-,-,0,1,0,0,0,0,0,3,2,1,0,0,-,-,-,-,-,-
1123000000,서울특별시 동대문구,-,-,-,-,-,-,0,1,0,0,0,0,1,1,1,0,0,0,-,-,-,-,-,-
1159010100,서울특별시 동작구 노량진동,-,-,-,-,-,-,0,1,0,1,0,1,1,1,1,0,0,0,-,-,-,-,-,-
1144011300,서울특별시 마포구 구수동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,-,-,-,-,-,-
1141011900,서울특별시 서대문구 북가좌동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4427011000,충청남도 당진시 사기소동,0,0,0,1,1,2,-,-,-,-,-,-,1,4,6,4,2,1,2,25,24,20,2,7
4183039525,경기도 양평군 지평면 무왕리,0,0,0,0,0,1,-,-,-,-,-,-,2,7,7,4,3,2,4,8,6,1,0,0
4183039526,경기도 양평군 지평면 일신리,0,0,1,1,1,1,0,5,3,0,0,0,4,5,7,5,4,3,26,35,15,2,0,1
4183039527,경기도 양평군 지평면 대평리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,2,5,3,1,0,0
4183039528,경기도 양평군 지평면 곡수리,-,-,-,-,-,-,0,0,1,1,1,0,0,1,1,1,0,0,8,52,13,3,1,0
4183039529,경기도 양평군 지평면 수곡리,0,0,0,1,1,4,-,-,-,-,-,-,3,3,5,4,5,10,18,80,75,15,5,2
4183039530,경기도 양평군 지평면 옥현리,0,1,0,2,1,6,0,0,1,1,3,5,5,6,5,4,3,3,16,43,13,6,1,0
4122025600,경기도 평택시 포승읍,0,0,0,1,0,5,0,4,3,3,0,1,8,24,38,57,35,62,2,8,36,53,85,825
4122025621,경기도 평택시 포승읍 내기리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,4,3,5,0,1,2,2,2,3
4122025622,경기도 평택시 포승읍 도곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,7,8,4,8,0,2,2,4,16,122
4122025623,경기도 평택시 포승읍 원정리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,3,1,2,2,1,2,5,8,226
4122025624,경기도 평택시 포승읍 만호리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,3,1,2,0,0,1,1,3,5
4122025625,경기도 평택시 포승읍 희곡리,0,0,0,0,0,1,0,3,3,2,0,1,0,1,3,8,2,7,0,0,3,4,10,19
4686035026,전라남도 함평군 대동면 향교리,0,0,0,1,0,1,0,1,3,1,0,3,0,3,14,20,15,19,0,4,24,25,11,12
4686035032,전라남도 함평군 대동면 연암리,1,1,2,2,1,2,0,0,0,0,0,1,2,15,11,6,4,1,1,8,11,9,5,2
4686036022,전라남도 함평군 나산면 수하리,-,-,-,-,-,-,-,-,-,-,-,-,9,5,19,12,8,6,3,28,44,33,12,9
4413125026,충청남도 천안시동남구 목천읍 송전리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,0,1,3,10,3,1,0,0
4413125027,충청남도 천안시동남구 목천읍 석천리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,1,1,6,0,0,0,0
4413125028,충청남도 천안시동남구 목천읍 동평리,0,1,0,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,11,22,9,1,0,0
4413125029,충청남도 천안시동남구 목천읍 운전리,0,0,0,1,1,12,-,-,-,-,-,-,0,2,1,1,0,1,7,32,11,3,1,1
4413125030,충청남도 천안시동남구 목천읍 남화리,0,0,0,0,0,6,-,-,-,-,-,-,0,0,0,1,0,0,3,5,0,0,0,0
4413125031,충청남도 천안시동남구 목천읍 지산리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,0,1,1,3,13,8,3,2,1
4413125032,충청남도 천안시동남구 목천읍 교천리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,0,3,2,20,15,4,2,2
5011031033,제주특별자치도 제주시 한경면 용당리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5011032000,제주특별자치도 제주시 추자면,-,-,-,-,-,-,-,-,-,-,-,-,27,22,15,17,9,18,-,-,-,-,-,-
5011032021,제주특별자치도 제주시 추자면 대서리,-,-,-,-,-,-,-,-,-,-,-,-,5,2,1,0,0,0,-,-,-,-,-,-
5011032022,제주특별자치도 제주시 추자면 영흥리,-,-,-,-,-,-,-,-,-,-,-,-,16,7,2,2,3,2,-,-,-,-,-,-
5011032023,제주특별자치도 제주시 추자면 묵리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,2,7,2,4,-,-,-,-,-,-
5011032024,제주특별자치도 제주시 추자면 예초리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,1,8,-,-,-,-,-,-
5011032025,제주특별자치도 제주시 추자면 신양리,-,-,-,-,-,-,-,-,-,-,-,-,6,6,8,5,3,4,-,-,-,-,-,-
5011033000,제주특별자치도 제주시 우도면,-,-,-,-,-,-,-,-,-,-,-,-,10,25,34,35,42,144,-,-,-,-,-,-
5011033021,제주특별자치도 제주시 우도면 연평리,-,-,-,-,-,-,-,-,-,-,-,-,10,25,34,35,42,143,-,-,-,-,-,-
4833032021,경상남도 양산시 원동면 원리,-,-,-,-,-,-,3,7,16,3,6,5,9,11,9,3,3,1,3,11,19,4,1,0
4427032000,충청남도 당진시 석문면,0,0,0,0,1,6,3,10,8,17,10,20,3,17,39,51,37,94,23,95,201,408,699,2293
4427032021,충청남도 당진시 석문면 통정리,-,-,-,-,-,-,1,5,4,3,7,9,1,3,6,7,8,25,1,24,11,35,22,79
4427032022,충청남도 당진시 석문면 삼화리,0,0,0,0,0,1,1,0,1,1,0,2,1,2,13,18,15,42,1,20,60,57,141,389
4311131030,충청북도 청주시상당구 낭성면 삼산리,-,-,-,-,-,-,1,1,0,0,0,0,8,8,2,2,5,1,10,18,3,0,0,0
4311131031,충청북도 청주시상당구 낭성면 현암리,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2,2,1,2,3,38,11,1,0,1
4311131032,충청북도 청주시상당구 낭성면 무성리,-,-,-,-,-,-,-,-,-,-,-,-,3,8,3,1,1,1,3,13,10,7,1,1
4311132000,충청북도 청주시상당구 미원면,1,1,4,1,3,8,1,6,4,2,4,5,205,202,148,87,68,97,181,558,232,61,28,30
4311132021,충청북도 청주시상당구 미원면 미원리,-,-,-,-,-,-,-,-,-,-,-,-,4,10,7,7,2,4,6,27,15,6,3,2
4311132022,충청북도 청주시상당구 미원면 쌍이리,-,-,-,-,-,-,-,-,-,-,-,-,2,5,15,3,1,2,9,27,13,3,2,1
4311132023,충청북도 청주시상당구 미원면 중리,-,-,-,-,-,-,-,-,-,-,-,-,5,8,7,5,2,1,8,24,5,2,1,0
4311132024,충청북도 청주시상당구 미원면 내산리,-,-,-,-,-,-,-,-,-,-,-,-,11,6,6,2,3,7,10,42,21,6,3,1
4311132025,충청북도 청주시상당구 미원면 구방리,0,0,0,0,2,1,-,-,-,-,-,-,15,15,8,7,4,5,7,4,0,0,0,0
4311132026,충청북도 청주시상당구 미원면 기암리(岐岩),-,-,-,-,-,-,-,-,-,-,-,-,8,6,4,2,1,0,5,15,5,1,0,0
4311132027,충청북도 청주시상당구 미원면 운교리,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,3,1,1,8,10,2,0,0,0
4311132028,충청북도 청주시상당구 미원면 대덕리,-,-,-,-,-,-,-,-,-,-,-,-,13,4,3,2,4,7,5,9,1,0,0,0
4311132029,충청북도 청주시상당구 미원면 운용리,-,-,-,-,-,-,0,1,0,0,0,0,9,7,2,2,2,4,10,20,10,1,1,1
4311132030,충청북도 청주시상당구 미원면 화원리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,8,2,1,2,11,30,10,3,0,2
4311132031,충청북도 청주시상당구 미원면 용곡리,0,0,1,0,0,1,-,-,-,-,-,-,1,5,5,6,3,4,21,57,10,1,2,1
4311132032,충청북도 청주시상당구 미원면 수산리,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2,1,1,2,13,47,19,6,1,3
4311132033,충청북도 청주시상당구 미원면 기암리(基岩),-,-,-,-,-,-,1,1,0,0,0,0,8,6,4,5,1,1,1,6,1,1,0,0
4311132034,충청북도 청주시상당구 미원면 가양리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,2,1,1,2,12,10,2,3,1
4311132035,충청북도 청주시상당구 미원면 화창리,-,-,-,-,-,-,-,-,-,-,-,-,4,3,3,2,1,3,3,13,15,3,1,1
4311132036,충청북도 청주시상당구 미원면 종암리,1,0,2,0,0,2,0,1,0,0,0,0,11,15,12,6,4,8,3,21,14,3,1,4
4311132037,충청북도 청주시상당구 미원면 대신리,0,1,0,0,0,2,-,-,-,-,-,-,16,11,12,9,17,12,16,29,20,8,4,4
4311132038,충청북도 청주시상당구 미원면 운암리,-,-,-,-,-,-,0,1,0,0,0,0,12,9,6,2,2,1,23,72,19,3,1,3
4311132039,충청북도 청주시상당구 미원면 옥화리,-,-,-,-,-,-,-,-,-,-,-,-,10,6,5,1,1,1,2,5,2,0,1,0
4311132040,충청북도 청주시상당구 미원면 월용리,-,-,-,-,-,-,0,1,2,0,2,2,8,17,13,8,6,10,1,11,6,1,0,1
4311132041,충청북도 청주시상당구 미원면 금관리,-,-,-,-,-,-,-,-,-,-,-,-,12,8,5,3,2,7,2,7,3,0,0,0
4311132042,충청북도 청주시상당구 미원면 어암리,0,0,0,0,0,1,0,1,0,0,0,0,11,19,8,6,5,10,4,13,11,5,3,3
4311132043,충청북도 청주시상당구 미원면 계원리,-,-,-,-,-,-,0,1,0,1,1,3,9,16,4,1,3,2,1,12,2,0,0,0
4311132044,충청북도 청주시상당구 미원면 성대리,-,-,-,-,-,-,-,-,-,-,-,-,21,5,2,1,1,2,8,46,19,6,2,2
4311133000,충청북도 청주시상당구 가덕면,0,1,1,4,4,5,1,1,4,4,6,9,41,70,66,39,21,50,42,247,220,66,23,10
4311133021,충청북도 청주시상당구 가덕면 청용리,-,-,-,-,-,-,0,0,0,0,0,2,3,8,3,1,1,5,4,28,16,3,2,1
4311133022,충청북도 청주시상당구 가덕면 행정리,0,0,1,1,1,1,0,0,0,0,1,1,1,3,4,2,1,1,4,30,24,6,1,2
4311133023,충청북도 청주시상당구 가덕면 삼항리,0,0,0,0,1,0,0,0,0,0,1,0,0,4,7,5,4,4,2,15,42,20,5,2
4311133024,충청북도 청주시상당구 가덕면 국전리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,2,1,2,1,12,26,7,5,3
4311133025,충청북도 청주시상당구 가덕면 상대리,0,0,0,3,1,1,0,0,1,1,0,0,0,5,4,5,2,9,2,38,36,9,2,1
4311133026,충청북도 청주시상당구 가덕면 노동리,0,1,0,1,1,2,-,-,-,-,-,-,1,2,4,3,1,3,4,28,26,5,4,1
4311133027,충청북도 청주시상당구 가덕면 인차리,-,-,-,-,-,-,-,-,-,-,-,-,4,3,3,2,1,1,2,16,12,8,0,1
4311133028,충청북도 청주시상당구 가덕면 계산리,-,-,-,-,-,-,0,0,1,1,2,2,18,5,18,5,3,7,3,5,7,2,1,0
4311133029,충청북도 청주시상당구 가덕면 수곡리,0,0,0,0,0,1,0,0,1,0,1,2,2,5,7,4,1,2,2,14,4,1,1,0
4311133030,충청북도 청주시상당구 가덕면 시동리,-,-,-,-,-,-,0,0,0,0,1,0,1,2,3,2,1,3,2,12,7,2,1,0
4311133031,충청북도 청주시상당구 가덕면 병암리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,3,2,4,5,9,2,0,0,0
4311133032,충청북도 청주시상당구 가덕면 금거리,-,-,-,-,-,-,-,-,-,-,-,-,2,5,2,3,2,3,2,7,1,0,0,0
4311133033,충청북도 청주시상당구 가덕면 상야리,-,-,-,-,-,-,0,0,1,0,1,0,1,3,2,1,0,2,5,20,10,2,1,1
4311133034,충청북도 청주시상당구 가덕면 한계리,-,-,-,-,-,-,0,0,0,0,0,1,3,15,2,3,1,5,2,9,5,1,0,0
4311133035,충청북도 청주시상당구 가덕면 내암리,-,-,-,-,-,-,-,-,-,-,-,-,3,4,0,0,0,0,1,5,1,0,0,0
4311134000,충청북도 청주시상당구 남일면,0,3,1,1,2,2,31,0,0,0,0,0,39,48,37,30,12,19,77,429,353,195,87,74
4311134021,충청북도 청주시상당구 남일면 송암리,-,-,-,-,-,-,-,-,-,-,-,-,4,4,2,1,0,0,2,10,6,3,0,0
4311134022,충청북도 청주시상당구 남일면 효촌리,-,-,-,-,-,-,1,0,0,0,0,0,15,11,7,4,1,5,1,12,22,9,5,6
4311134023,충청북도 청주시상당구 남일면 문주리,0,0,0,0,0,1,-,-,-,-,-,-,0,2,3,1,1,2,11,63,51,26,9,10
4311134024,충청북도 청주시상당구 남일면 황청리,0,2,0,0,0,0,-,-,-,-,-,-,0,1,2,1,0,1,1,16,3,0,0,0
4311134025,충청북도 청주시상당구 남일면 은행리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,3,1,1,3,20,21,27,18,14
4311134026,충청북도 청주시상당구 남일면 두산리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,4,4,1,1,2,15,37,41,34,24
4311134027,충청북도 청주시상당구 남일면 쌍수리,0,1,0,0,0,0,-,-,-,-,-,-,0,1,1,1,0,0,3,17,12,4,1,1
4311134028,충청북도 청주시상당구 남일면 고은리,-,-,-,-,-,-,-,-,-,-,-,-,12,8,4,4,2,2,3,37,32,22,2,1
4311134029,충청북도 청주시상당구 남일면 화당리,-,-,-,-,-,-,-,-,-,-,-,-,3,4,2,2,1,1,4,20,14,5,1,1
4311134030,충청북도 청주시상당구 남일면 가산리,0,0,0,0,1,1,-,-,-,-,-,-,1,3,1,2,2,4,25,130,85,35,14,5
4311134031,충청북도 청주시상당구 남일면 신송리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,2,4,1,2,13,66,62,22,3,11
4311134032,충청북도 청주시상당구 남일면 가중리,-,-,-,-,-,-,30,0,0,0,0,0,0,4,5,3,1,0,8,23,7,2,1,1
4311135000,충청북도 청주시상당구 문의면,0,1,1,1,2,18,3,17,28,20,11,33,99,170,140,75,64,153,63,446,370,140,44,37
4311135021,충청북도 청주시상당구 문의면 문산리,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
4311135022,충청북도 청주시상당구 문의면 미천리,-,-,-,-,-,-,0,2,2,1,1,7,3,12,5,5,5,15,1,10,3,1,0,0
4311135023,충청북도 청주시상당구 문의면 남계리,-,-,-,-,-,-,0,0,0,1,0,0,1,3,6,3,2,4,4,62,74,39,9,7
4311135024,충청북도 청주시상당구 문의면 상장리,-,-,-,-,-,-,1,1,2,1,0,2,5,7,6,4,2,6,2,3,6,1,0,0
4311135025,충청북도 청주시상당구 문의면 산덕리,-,-,-,-,-,-,0,1,2,3,1,8,31,19,17,6,4,2,4,9,1,0,0,0
4311135026,충청북도 청주시상당구 문의면 구룡리,-,-,-,-,-,-,2,5,6,3,4,6,8,19,24,18,12,23,7,10,11,6,4,4
4311135027,충청북도 청주시상당구 문의면 괴곡리,-,-,-,-,-,-,-,-,-,-,-,-,2,11,9,4,2,5,2,32,26,10,3,2
4311135028,충청북도 청주시상당구 문의면 문덕리,-,-,-,-,-,-,0,1,6,0,0,1,1,12,6,3,4,22,0,2,2,0,0,0
4311135029,충청북도 청주시상당구 문의면 소전리,-,-,-,-,-,-,0,1,1,3,2,2,7,7,8,1,2,5,0,1,0,0,0,0
4311135030,충청북도 청주시상당구 문의면 후곡리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,0,0,0,1,1,0,0,0,0
4311135034,충청북도 청주시상당구 문의면 품곡리,0,0,0,1,0,3,0,1,1,0,0,1,11,21,15,6,11,22,16,66,21,4,1,2
4311135035,충청북도 청주시상당구 문의면 두모리,0,0,0,0,1,11,0,0,0,0,0,1,5,12,11,7,3,25,12,93,62,27,6,9
4311135036,충청북도 청주시상당구 문의면 도원리,0,0,0,0,1,4,0,0,0,0,1,0,3,9,3,5,4,7,4,69,49,12,3,1
4122025900,경기도 평택시 청북읍,0,0,1,2,0,11,0,0,1,4,1,9,11,25,57,92,52,135,8,85,176,209,177,638
4122025921,경기도 평택시 청북읍 현곡리,-,-,-,-,-,-,0,0,0,2,0,5,1,6,3,6,3,35,0,2,12,17,3,10
4122025922,경기도 평택시 청북읍 삼계리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,14,4,8,0,1,14,13,24,107
4122025923,경기도 평택시 청북읍 고잔리,-,-,-,-,-,-,0,0,1,0,1,0,0,1,15,27,5,16,4,2,15,20,61,425
4122025924,경기도 평택시 청북읍 옥길리,-,-,-,-,-,-,0,0,0,1,0,2,0,1,13,3,2,2,0,8,4,18,6,27
4122025925,경기도 평택시 청북읍 후사리,0,0,1,2,0,0,-,-,-,-,-,-,0,1,3,5,2,11,1,4,7,14,1,8
4122025926,경기도 평택시 청북읍 토진리,-,-,-,-,-,-,0,0,0,0,0,2,0,2,2,15,8,7,0,12,17,17,6,3
4122025927,경기도 평택시 청북읍 백봉리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,3,8,2,0,4,15,23,11,7
4122025928,경기도 평택시 청북읍 어연리,0,0,0,0,0,7,-,-,-,-,-,-,0,1,1,3,3,11,0,13,12,13,20,25
4122025929,경기도 평택시 청북읍 율북리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,2,3,2,7,1,18,37,21,19,5
4122025930,경기도 평택시 청북읍 한산리,0,0,0,0,0,3,-,-,-,-,-,-,8,4,3,2,4,3,1,9,20,28,4,3
4122025931,경기도 평택시 청북읍 어소리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,8,3,1,1,2,7,8,3,9,1
4122025932,경기도 평택시 청북읍 고렴리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,8,9,30,0,5,14,21,12,15
4182034528,경기도 가평군 조종면 운악리,0,2,0,2,0,1,1,9,8,6,6,7,5,4,8,3,1,1,35,6,1,0,0,0
4717033032,경상북도 안동시 서후면 재품리,-,-,-,-,-,-,1,0,0,0,0,0,2,3,3,1,2,0,1,4,0,0,0,0
4480025600,충청남도 홍성군 홍북읍,0,1,0,3,4,15,1,2,8,9,9,17,3,40,74,110,76,229,21,86,91,50,29,16
4480025621,충청남도 홍성군 홍북읍 중계리,0,0,0,0,0,1,0,0,1,1,1,0,2,7,4,9,8,17,2,4,2,0,1,1
4480025622,충청남도 홍성군 홍북읍 상하리,0,0,0,0,0,1,0,1,2,1,2,3,0,7,5,7,5,16,3,14,9,3,1,2
4480025623,충청남도 홍성군 홍북읍 봉신리,0,0,0,0,0,1,0,0,0,1,0,0,1,5,8,20,10,30,2,17,10,2,1,0
4480025624,충청남도 홍성군 홍북읍 내덕리,-,-,-,-,-,-,0,0,1,3,0,3,0,3,7,22,5,9,3,15,10,7,1,0
4480025625,충청남도 홍성군 홍북읍 신경리,-,-,-,-,-,-,-,-,-,-,-,-,0,7,26,21,14,86,1,1,1,0,0,1
4480025626,충청남도 홍성군 홍북읍 대동리,0,0,0,1,1,0,0,0,0,0,0,1,0,4,8,9,16,34,2,3,8,1,1,0
4480025627,충청남도 홍성군 홍북읍 석택리,-,-,-,-,-,-,0,0,0,2,0,0,0,1,3,6,6,9,3,18,9,4,2,0
4480025628,충청남도 홍성군 홍북읍 용산리,-,-,-,-,-,-,0,0,1,0,0,0,0,2,5,5,3,7,1,4,11,9,3,5
4480025629,충청남도 홍성군 홍북읍 갈산리,0,0,0,0,0,2,-,-,-,-,-,-,0,4,5,5,3,8,1,1,5,4,1,0
4480025630,충청남도 홍성군 홍북읍 신정리,0,0,0,0,0,2,0,0,0,0,2,5,0,0,1,1,1,2,1,1,3,2,2,1
4480025631,충청남도 홍성군 홍북읍 산수리,0,0,0,1,1,5,0,0,2,1,2,5,0,0,1,2,2,4,1,2,3,7,9,4
4480025632,충청남도 홍성군 홍북읍 노은리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,4,1,3,16,9,5,2
4480025633,충청남도 홍성군 홍북읍 대인리,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,2,1,3,0,3,4,1,1,1
4146125300,경기도 용인시처인구 모현읍,3,3,7,11,18,114,1,1,0,2,0,1,14,24,24,19,10,32,16,180,68,13,2,0
4146125321,경기도 용인시처인구 모현읍 왕산리,1,1,2,2,4,36,0,0,0,0,0,1,1,2,2,2,3,5,3,32,9,0,0,0
