acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area,bjd_Nm,stdg_Cd
-,-,-,-,-,-,0,0,3,0,0,0,0,1,1,7,1,1,1,1,5,26,19,2,전라남도 장성군 장성읍 장안리,4688025027
-,-,-,-,-,-,0,3,0,3,2,3,0,1,0,2,0,1,0,0,2,1,0,0,전라남도 장성군 장성읍 부흥리,4688025029
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,3,1,0,1,0,5,8,6,3,전라남도 장성군 장성읍 백계리,4688025030
0,0,0,0,0,1,-,-,-,-,-,-,1,5,3,4,4,2,20,22,37,34,4,4,전라남도 장성군 삼서면 삼계리,4688034022
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,전라남도 장성군 삼서면 학성리,4688034024
0,0,0,2,3,3,11,14,26,27,19,13,0,0,5,17,37,83,8,2,6,19,94,223,전라남도 고흥군 고흥읍 고소리,4677025021
0,0,0,0,0,1,2,12,25,22,29,18,1,1,9,16,19,9,8,2,20,26,48,345,전라남도 고흥군 고흥읍 호동리,4677025022
-,-,-,-,-,-,0,3,1,0,0,0,1,0,6,3,5,4,0,1,4,4,2,1,전라남도 고흥군 고흥읍 성촌리,4677025023
-,-,-,-,-,-,0,2,0,1,2,2,1,1,5,12,10,13,0,4,3,0,2,0,전라남도 고흥군 고흥읍 호형리,4677025025
-,-,-,-,-,-,0,1,1,1,1,1,0,1,2,7,7,3,0,0,1,3,5,1,전라남도 고흥군 고흥읍 남계리,4677025026
-,-,-,-,-,-,0,1,1,0,1,0,0,0,0,0,1,0,-,-,-,-,-,-,전라남도 고흥군 고흥읍 옥하리,4677025027
-,-,-,-,-,-,1,0,0,0,0,0,0,0,3,2,2,2,0,0,4,2,6,3,전라남도 고흥군 고흥읍 행정리,4677025029
0,0,3,0,1,2,2,13,27,42,38,30,1,9,48,86,140,149,2,16,30,59,148,117,전라남도 고흥군 도양읍,4677025300
4,11,21,36,27,42,8,15,20,13,33,48,1921,3374,4411,7923,5488,3481,596,604,1384,4315,6882,6264,전라남도 무안군,4684000000
2,4,2,4,12,29,0,0,0,7,5,0,7,12,16,15,15,24,0,0,0,7,13,14,경기도 고양시덕양구 원당동,4128110200
0,1,0,5,1,8,0,0,0,0,0,4,21,32,114,84,113,87,0,1,1,2,0,3,경기도 고양시덕양구 신원동,4128110300
0,0,0,0,4,15,0,0,2,0,6,4,7,9,6,10,9,9,0,0,0,2,1,1,경기도 고양시덕양구 원흥동,4128110400
0,0,0,0,0,2,0,0,0,1,1,0,18,35,58,71,62,60,0,0,0,4,7,11,경기도 고양시덕양구 성사동,4128110600
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,0,-,-,-,-,-,-,경기도 고양시덕양구 북한동,4128110700
-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,4,2,1,0,0,0,0,1,0,경기도 고양시덕양구 지축동,4128110900
0,1,1,4,11,9,-,-,-,-,-,-,3,5,13,23,35,25,0,0,0,0,2,2,경기도 고양시덕양구 오금동,4128111000
0,0,0,0,2,9,-,-,-,-,-,-,1,4,12,19,23,21,0,0,1,0,1,1,경기도 고양시덕양구 동산동,4128111200
4,7,9,26,82,314,1,0,5,8,18,49,80,172,356,415,483,681,2,22,119,212,253,517,경기도 고양시덕양구,4128100000
0,0,0,8,26,138,0,0,0,0,0,1,0,0,3,3,7,37,1,1,2,3,2,4,경상북도 성주군 성주읍 금산리,4784025027
0,0,1,10,17,119,-,-,-,-,-,-,0,0,0,1,3,18,0,0,0,0,1,4,경상북도 성주군 성주읍 백전리,4784025029
0,0,1,5,5,6,-,-,-,-,-,-,1,1,1,0,0,0,-,-,-,-,-,-,경상북도 성주군 선남면 장학리,4784031048
0,1,4,11,52,134,-,-,-,-,-,-,1,2,3,9,16,11,1,2,0,0,0,1,경상북도 성주군 선남면 도흥리,4784031035
0,0,1,2,6,60,-,-,-,-,-,-,1,2,2,1,2,23,0,0,0,0,0,1,경상북도 성주군 선남면 선원리,4784031036
0,1,2,9,26,121,-,-,-,-,-,-,1,1,2,3,6,19,2,0,0,0,1,1,경상북도 성주군 선남면 소학리,4784031037
0,1,4,4,10,53,0,0,0,0,0,1,1,2,1,1,4,11,0,1,0,0,0,0,경상북도 성주군 선남면 도성리,4784031038
-,-,-,-,-,-,0,0,0,0,1,7,0,5,5,10,15,5,0,0,6,6,6,2,충청북도 보은군 마로면 변둔리,4372033025
-,-,-,-,-,-,39,45,17,18,18,13,5,5,2,2,3,2,0,6,10,4,3,4,울산광역시 울주군 서생면 위양리,3171031030
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,울산광역시 울주군 온산읍 당월리,3171025025
-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,-,-,-,-,-,-,울산광역시 울주군 온산읍 처용리,3171025026
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,울산광역시 울주군 온산읍 원산리,3171025031
-,-,-,-,-,-,0,1,0,1,0,0,5,0,0,0,0,0,0,1,1,1,1,0,울산광역시 울주군 온산읍 학남리,3171025033
-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,0,0,1,-,-,-,-,-,-,울산광역시 북구 매곡동,3120010300
-,-,-,-,-,-,12,0,1,0,1,0,0,0,2,0,0,1,2,21,19,2,1,0,울산광역시 북구 가대동,3120010400
0,2,0,0,1,1,-,-,-,-,-,-,0,0,0,3,6,3,0,3,5,13,7,1,울산광역시 북구 신천동,3120010500
0,0,1,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,1,13,23,15,3,2,울산광역시 북구 중산동,3120010600
1,4,5,9,12,73,0,0,0,0,1,1,5,4,11,17,53,563,22,27,57,44,27,20,부산광역시 강서구 대저1동,2644010100
0,1,0,1,2,9,0,0,0,0,0,1,4,3,10,41,62,111,1,12,63,69,57,48,부산광역시 강서구 명지동,2644010400
2,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,부산광역시 강서구 송정동,2644010900
0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,4,3,0,부산광역시 강서구 생곡동,2644011200
0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,5,16,8,3,7,부산광역시 강서구 미음동,2644011500
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1,-,-,-,-,-,-,부산광역시 수영구,2650000000
0,0,0,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,부산광역시 사상구 엄궁동,2653010800
0,0,0,1,0,0,0,0,1,0,0,0,56,59,40,42,36,44,0,0,5,15,6,2,부산광역시 기장군 기장읍,2671025000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,-,-,-,-,-,-,충청북도 단양군 단성면 북하리,4380036022
0,0,0,0,0,1,0,2,3,2,5,36,10,45,45,48,69,329,0,1,0,2,10,27,충청북도 단양군 적성면,4380035000
-,-,-,-,-,-,-,-,-,-,-,-,0,14,2,2,5,15,0,0,0,0,0,1,충청북도 단양군 적성면 하진리,4380035021
-,-,-,-,-,-,0,0,0,0,0,5,0,1,2,4,8,27,0,0,0,0,2,3,충청북도 단양군 적성면 현곡리,4380035022
-,-,-,-,-,-,0,0,0,0,1,3,0,3,5,2,6,12,0,0,0,1,2,6,충청북도 단양군 적성면 상리,4380035025
-,-,-,-,-,-,0,0,0,0,0,2,3,8,5,4,4,22,0,0,0,0,0,1,충청북도 단양군 적성면 애곡리,4380035026
-,-,-,-,-,-,0,1,2,0,2,6,1,1,3,3,8,52,0,1,0,0,0,2,충청북도 단양군 적성면 각기리,4380035028
-,-,-,-,-,-,0,0,0,0,1,4,2,3,7,8,9,36,0,0,0,0,0,2,충청북도 단양군 적성면 소야리,4380035029
-,-,-,-,-,-,0,0,0,0,0,1,0,1,1,1,4,45,0,0,0,0,0,1,충청북도 단양군 적성면 파랑리,4380035031
-,-,-,-,-,-,0,0,0,0,0,1,0,2,3,6,12,40,0,0,0,0,0,19,충청북도 단양군 어상천면 율곡리,4380034028
0,1,1,2,1,2,3,2,0,2,19,8,7,60,73,63,62,43,16,9,39,65,16,7,전라남도 나주시 다도면,4617042000
-,-,-,-,-,-,1,0,0,0,0,0,1,5,2,3,5,1,1,1,2,1,0,0,전라남도 나주시 다도면 판촌리,4617042021
0,0,0,1,0,0,0,0,0,0,11,1,0,13,11,7,4,5,2,1,5,7,3,0,전라남도 나주시 다도면 송학리,4617042022
-,-,-,-,-,-,0,2,0,1,0,2,3,13,8,12,11,5,1,1,5,9,2,5,전라남도 나주시 다도면 풍산리,4617042023
-,-,-,-,-,-,2,0,0,0,5,2,0,4,7,1,4,2,1,2,5,3,1,0,전라남도 나주시 다도면 궁원리,4617042025
-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,1,2,1,2,0,1,2,2,0,전라남도 나주시 다도면 신동리,4617042026
-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,6,2,3,1,0,1,1,1,0,전라남도 나주시 다도면 마산리,4617042028
-,-,-,-,-,-,-,-,-,-,-,-,0,2,4,6,14,7,2,1,6,5,1,0,전라남도 나주시 다도면 암정리,4617042029
-,-,-,-,-,-,0,0,0,1,0,0,2,5,3,2,1,2,2,0,2,28,3,1,전라남도 담양군 무정면 오례리,4671036033
1,3,7,14,35,69,0,2,1,2,6,5,28,33,48,45,39,41,14,6,198,276,288,51,전라남도 담양군 무정면,4671036000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,2,3,-,-,-,-,-,-,충청북도 단양군 단성면 중방리,4380036024
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,0,2,-,-,-,-,-,-,충청북도 단양군 단성면 하방리,4380036025
-,-,-,-,-,-,0,0,0,0,0,1,0,2,2,3,6,7,-,-,-,-,-,-,충청북도 단양군 단성면 외중방리,4380036026
-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,3,5,0,0,0,0,0,3,충청북도 단양군 단성면 두항리,4380036028
-,-,-,-,-,-,4,7,4,0,3,2,-,-,-,-,-,-,0,0,2,3,3,0,경상남도 고성군 개천면 명성리,4882038027
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,0,0,5,10,7,2,경상남도 고성군 개천면 좌연리,4882038029
0,0,0,1,1,2,0,2,3,2,2,2,7,11,7,6,9,5,0,5,112,173,91,22,경상남도 고성군 구만면,4882039000
-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,0,1,0,0,3,8,2,1,경상남도 고성군 구만면 주평리,4882039022
-,-,-,-,-,-,0,0,0,1,1,7,0,0,0,2,1,1,0,18,32,21,4,1,경상남도 고성군 하이면 석지리,4882033025
0,0,0,0,2,10,-,-,-,-,-,-,2,1,1,1,1,3,0,2,15,24,17,23,경상남도 고성군 삼산면 삼봉리,4882031024
0,0,0,1,0,0,0,0,0,0,1,3,1,2,3,2,4,3,0,3,25,10,3,1,경상남도 고성군 삼산면 장치리,4882031025
-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,1,1,3,2,2,경상남도 고성군 삼산면 판곡리,4882031026
-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,1,0,1,26,32,21,5,경상남도 고성군 대가면 신전리,4882035029
0,0,0,2,2,2,0,0,2,0,0,0,2,7,7,4,4,4,1,10,96,137,47,17,경상남도 고성군 영현면,4882036000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,5,1,1,경상남도 고성군 영현면 추계리,4882036022
0,0,1,0,0,0,4,11,12,19,21,25,0,0,2,1,0,1,3,1,3,5,2,2,전라남도 나주시 봉황면 오림리,4617043033
-,-,-,-,-,-,0,5,0,5,6,10,0,2,17,4,1,0,2,0,5,19,30,4,전라남도 나주시 봉황면 운곡리,4617043035
-,-,-,-,-,-,-,-,-,-,-,-,0,4,13,4,1,2,3,2,5,3,0,0,전라남도 나주시 다도면 덕림리,4617042030
-,-,-,-,-,-,-,-,-,-,-,-,1,2,6,5,1,1,1,0,1,1,0,0,전라남도 나주시 다도면 도동리,4617042031
0,2,2,7,18,23,14,75,73,107,236,266,7,20,49,104,179,60,52,9,124,273,367,63,전라남도 나주시 봉황면,4617043000
-,-,-,-,-,-,0,0,0,0,6,1,0,0,2,10,15,8,4,0,4,8,24,2,전라남도 나주시 봉황면 철천리,4617043022
-,-,-,-,-,-,0,0,0,2,0,0,0,2,1,1,0,2,2,0,2,7,17,4,전라남도 나주시 봉황면 각동리,4617043023
3,15,29,44,65,105,2,3,9,7,5,7,1,8,17,21,21,43,18,18,179,266,284,137,전라남도 담양군 금성면,4671037000
3,2,4,1,3,1,0,1,5,5,7,27,15,49,30,20,28,27,11,33,56,34,18,5,전라남도 영암군 시종면 신연리,4683034033
0,0,0,2,2,0,0,0,0,0,0,3,3,16,11,6,10,8,11,36,59,93,25,7,전라남도 영암군 시종면 옥야리,4683034034
0,0,0,0,0,1,-,-,-,-,-,-,1,1,1,1,0,1,1,0,2,9,1,0,경상남도 의령군 가례면 대천리,4872031028
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,경상남도 의령군 의령읍 중동리,4872025022
0,0,0,0,0,7,-,-,-,-,-,-,0,1,1,1,1,1,1,1,1,3,5,9,경상북도 성주군 용암면 선송리,4784032044
0,0,0,0,2,11,-,-,-,-,-,-,0,0,1,1,2,0,2,5,3,4,2,4,경상북도 성주군 용암면 용계리,4784032045
0,0,0,1,6,30,-,-,-,-,-,-,0,0,0,2,4,9,0,1,0,1,0,0,경상북도 성주군 용암면 사곡리,4784032046
1,3,3,5,40,268,0,0,0,0,0,1,0,0,1,4,7,12,1,1,2,1,3,2,경상북도 성주군 용암면 기산리,4784032048
1,0,1,2,3,32,-,-,-,-,-,-,0,0,0,1,1,0,-,-,-,-,-,-,경상북도 성주군 용암면 운산리,4784032049
-,-,-,-,-,-,0,0,1,0,2,3,0,1,1,1,5,5,0,0,3,3,3,1,충청북도 충주시 앙성면 지당리,4313037028
-,-,-,-,-,-,0,0,2,4,1,5,0,0,1,0,1,1,0,2,7,3,3,1,충청북도 충주시 앙성면 본평리,4313037029
-,-,-,-,-,-,0,0,2,1,2,2,0,0,0,1,1,2,0,0,0,3,1,2,충청북도 충주시 앙성면 마련리,4313037031
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,2,0,충청북도 충주시 앙성면 사미리,4313037032
-,-,-,-,-,-,0,0,0,1,2,2,0,6,4,11,6,3,0,0,4,9,9,2,충청북도 충주시 앙성면 능암리,4313037034
-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,충청북도 충주시 앙성면 조천리,4313037035
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,대구광역시 동구 효목동,2714010300
0,0,0,1,1,1,0,0,1,0,0,0,1,1,6,7,6,12,0,1,4,3,1,0,대구광역시 동구 불로동,2714010600
0,0,0,0,0,4,7,7,6,2,3,8,4,7,2,2,2,6,0,2,11,16,10,6,대구광역시 동구 부동,2714011300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,대구광역시 동구 동호동,2714011600
-,-,-,-,-,-,0,1,1,0,0,0,2,2,2,1,2,0,0,3,3,1,0,0,대구광역시 동구 율암동,2714012000
-,-,-,-,-,-,0,0,0,0,1,1,3,9,7,4,4,2,0,2,1,2,1,0,경상남도 함양군 함양읍 이은리,4887025029
-,-,-,-,-,-,0,0,2,2,4,12,7,11,4,7,5,4,0,0,14,65,4,0,경상남도 함양군 함양읍 난평리,4887025030
0,0,0,1,8,4,0,0,0,3,2,3,3,4,3,3,2,1,0,0,1,5,28,5,경상남도 함양군 함양읍 죽곡리,4887025032
0,0,0,1,0,0,0,0,5,22,40,58,8,164,14,3,17,0,0,0,3,18,1,0,경상남도 함양군 함양읍 웅곡리,4887025033
-,-,-,-,-,-,0,0,2,7,6,12,10,25,21,10,5,3,0,0,1,27,9,1,경상남도 함양군 함양읍 죽림리,4887025035
0,0,0,0,0,1,0,1,3,1,1,2,1,2,1,1,1,1,0,2,28,14,3,3,경상남도 고성군 구만면 광덕리,4882039026
-,-,-,-,-,-,2,6,10,3,2,8,6,10,6,6,5,10,0,5,64,143,110,37,경상남도 고성군 회화면,4882040000
-,-,-,-,-,-,-,-,-,-,-,-,3,4,4,2,4,14,0,2,10,30,26,5,경상남도 고성군 거류면 용산리,4882043028
-,-,-,-,-,-,-,-,-,-,-,-,2,6,6,3,5,6,0,0,4,31,38,10,경상남도 고성군 거류면 감서리,4882043029
0,3,1,2,4,10,0,0,0,1,0,0,0,1,1,1,2,2,2,3,27,35,36,8,전라남도 담양군 금성면 원천리,4671037021
-,-,-,-,-,-,-,-,-,-,-,-,1,0,2,1,0,1,0,0,0,2,1,0,경기도 연천군 전곡읍 늘목리,4180025328
0,0,1,3,4,1,0,0,2,1,2,0,0,0,3,36,31,7,1,1,109,382,333,18,경기도 연천군 군남면,4180031000
0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,2,1,1,0,0,10,21,17,9,경기도 연천군 군남면 진상리,4180031021
-,-,-,-,-,-,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,38,14,1,경기도 연천군 군남면 옥계리,4180031022
-,-,-,-,-,-,0,0,0,1,1,0,0,0,0,3,3,1,0,0,0,0,1,2,경기도 연천군 군남면 왕림리,4180031024
0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,1,1,0,0,0,11,68,72,1,경기도 연천군 군남면 황지리,4180031026
0,0,0,1,2,1,-,-,-,-,-,-,0,0,0,3,11,0,1,0,39,153,149,2,경기도 연천군 군남면 남계리,4180031027
0,0,0,0,1,0,0,0,0,0,1,0,2,5,3,2,2,1,0,0,0,0,1,0,경기도 연천군 청산면 초성리,4180032021
0,0,2,5,14,20,0,1,0,0,0,1,2,5,4,11,16,45,4,68,295,245,134,69,경기도 안산시상록구,4127100000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,경기도 안산시상록구 일동,4127110100
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,경기도 안산시상록구 이동,4127110200
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-,경기도 안산시상록구 사동,4127110300
0,0,0,0,4,8,-,-,-,-,-,-,1,0,1,2,6,16,1,13,28,19,6,2,경기도 안산시상록구 팔곡이동,4127110500
0,0,0,1,3,2,-,-,-,-,-,-,0,0,0,1,1,4,0,1,13,29,14,2,경기도 안산시상록구 양상동,4127110600
-,-,-,-,-,-,0,0,4,0,1,1,0,1,7,14,11,1,1,15,29,27,4,0,전라남도 장성군 삼계면 내계리,4688035035
-,-,-,-,-,-,0,1,0,1,1,10,-,-,-,-,-,-,0,0,0,1,0,1,경상북도 김천시 신음동,4715010800
0,0,0,0,0,1,0,0,2,1,1,3,0,0,0,0,1,0,0,0,1,6,3,0,경상북도 김천시 교동,4715010900
0,0,0,0,1,3,1,1,3,5,6,18,-,-,-,-,-,-,0,0,2,6,4,3,경상북도 김천시 삼락동,4715011000
-,-,-,-,-,-,1,1,3,3,5,8,0,0,0,0,1,1,0,0,1,3,4,1,경상북도 김천시 문당동,4715011100
0,0,0,2,1,13,1,1,1,3,6,37,0,1,2,1,4,3,0,0,1,1,2,0,경상북도 김천시 남면 옥산리,4715032021
0,0,0,0,0,1,0,1,1,2,7,20,0,2,4,3,4,2,-,-,-,-,-,-,경상북도 김천시 남면 운곡리,4715032022
-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-,전라남도 장성군 삼서면 수양리,4688034034
0,1,3,1,1,0,0,8,22,42,145,86,2,24,116,253,114,29,39,184,260,238,136,58,전라남도 장성군 삼계면,4688035000
0,1,1,1,0,0,0,0,1,2,0,0,0,0,3,1,2,0,3,16,20,10,3,2,전라남도 장성군 삼계면 사창리,4688035021
-,-,-,-,-,-,0,1,0,2,3,2,0,1,0,1,0,0,1,5,2,0,0,0,전라남도 장성군 삼계면 주산리,4688035023
-,-,-,-,-,-,0,0,4,12,18,12,0,2,14,47,8,3,1,15,44,41,50,17,전라남도 장성군 삼계면 상도리,4688035024
0,0,0,0,1,3,-,-,-,-,-,-,0,2,2,2,4,11,0,0,3,7,11,24,경기도 고양시덕양구 행주내동,4128112500
0,0,0,0,0,8,-,-,-,-,-,-,0,0,1,4,7,37,0,2,14,16,17,86,경기도 고양시덕양구 행주외동,4128112600
0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,1,4,0,0,0,0,1,3,경기도 고양시덕양구 행신동,4128112800
0,0,0,1,4,21,-,-,-,-,-,-,0,0,3,12,12,4,0,0,2,7,6,6,경기도 고양시덕양구 화전동,4128112900
0,0,0,0,2,32,-,-,-,-,-,-,2,5,5,10,11,13,0,3,11,26,10,15,경기도 고양시덕양구 현천동,4128113000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,-,-,-,-,-,-,경기도 구리시 수택동,4131010500
0,0,0,0,0,3,-,-,-,-,-,-,0,0,0,1,4,7,-,-,-,-,-,-,경기도 구리시 아천동,4131010600
1,3,1,5,7,13,5,8,9,15,26,38,16,11,10,10,6,4,-,-,-,-,-,-,경상북도 김천시 봉산면 예지리,4715037023
0,1,5,6,14,33,10,44,72,113,192,523,12,26,37,57,80,61,2,16,93,138,150,100,경상북도 김천시 어모면,4715036000
0,0,0,0,0,2,0,2,3,4,5,30,0,0,0,3,5,3,0,2,18,23,26,19,경상북도 김천시 어모면 중왕리,4715036021
0,0,0,0,0,2,0,7,9,15,22,82,3,6,9,13,20,17,0,2,2,6,7,3,경상북도 김천시 어모면 남산리,4715036023
0,0,2,0,3,9,2,7,16,18,38,110,0,2,0,0,0,1,0,5,14,18,14,13,경상북도 김천시 어모면 다남리,4715036024
0,0,0,1,0,4,0,2,2,3,3,10,0,0,0,0,1,2,0,1,7,7,9,10,경상북도 김천시 어모면 덕마리,4715036026
0,0,0,0,1,1,1,4,7,10,14,20,0,0,2,3,3,1,0,1,14,32,15,6,경상북도 김천시 어모면 구례리,4715036027
-,-,-,-,-,-,1,6,7,17,15,56,0,0,4,4,9,5,0,0,2,1,5,6,경상북도 김천시 어모면 능치리,4715036029
-,-,-,-,-,-,0,0,1,2,3,6,1,2,2,2,1,1,-,-,-,-,-,-,경상북도 김천시 어모면 은기리,4715036031
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-,서울특별시 중구 만리동2가,1114017400
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,서울특별시 용산구 갈월동,1117010400
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,3,-,-,-,-,-,-,서울특별시 용산구 한남동,1117013100
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,서울특별시 용산구 용산동6가,1117013500
0,0,0,1,7,10,-,-,-,-,-,-,16,12,5,0,11,1,0,20,10,12,28,10,경상남도 함안군 법수면 백산리,4873033027
0,2,1,1,2,6,-,-,-,-,-,-,22,8,8,5,4,1,0,0,1,3,3,0,경상남도 함안군 법수면 황사리,4873033029
0,6,8,15,24,24,0,0,1,1,0,0,0,0,3,5,1,2,4,11,15,19,21,39,경상남도 함안군 대산면,4873034000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,1,0,경상남도 함안군 대산면 대사리,4873034022
0,0,0,3,1,2,-,-,-,-,-,-,0,0,1,1,1,0,0,2,6,10,14,9,경상남도 함안군 대산면 평림리,4873034023
0,0,0,0,1,1,-,-,-,-,-,-,0,0,1,0,0,0,1,4,2,0,1,4,경상남도 함안군 대산면 하기리,4873034025
0,0,0,0,1,0,0,5,3,2,2,1,26,19,11,4,12,4,0,1,5,4,4,3,경상북도 청도군 각남면 칠성리,4782031031
-,-,-,-,-,-,0,0,1,1,0,0,14,12,1,2,1,1,0,2,4,6,3,1,경상북도 청도군 각남면 화리,4782031032
-,-,-,-,-,-,1,3,5,3,9,8,2,3,3,2,2,2,1,2,4,2,1,3,경상북도 청도군 각북면 덕촌리,4782033033
-,-,-,-,-,-,0,1,1,2,5,12,3,3,2,3,1,1,0,0,2,1,1,0,경상북도 청도군 각북면 지슬리,4782033034
-,-,-,-,-,-,0,1,2,1,3,2,2,2,2,1,1,1,1,4,7,3,2,2,경상북도 청도군 각북면 오산리,4782033036
-,-,-,-,-,-,0,0,0,0,1,0,24,2,18,16,16,34,0,1,7,3,18,8,울산광역시 울주군 언양읍 반곡리,3171025323
-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,14,6,0,0,5,3,4,1,2,울산광역시 울주군 언양읍 송대리,3171025325
-,-,-,-,-,-,-,-,-,-,-,-,37,25,57,33,126,11,0,2,57,4,1,1,울산광역시 울주군 언양읍 평리,3171025326
-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-,2,5,3,2,1,1,울산광역시 북구 시례동,3120011000
-,-,-,-,-,-,0,2,1,1,3,1,26,105,43,121,150,99,5,81,89,31,97,21,울산광역시 울주군 언양읍 직동리,3171025329
0,0,0,0,1,1,-,-,-,-,-,-,0,1,11,139,0,5,8,7,24,2,0,2,울산광역시 울주군 웅촌면 곡천리,3171034023
-,-,-,-,-,-,0,0,1,0,0,0,0,0,0,2,0,1,0,4,37,3,2,1,울산광역시 울주군 웅촌면 검단리,3171034024
-,-,-,-,-,-,1,0,0,0,0,0,0,0,1,0,0,0,19,18,36,12,1,1,울산광역시 울주군 웅촌면 고연리,3171034026
-,-,-,-,-,-,6,12,14,3,8,7,2,1,0,1,1,1,0,0,6,3,0,0,울산광역시 울주군 웅촌면 대복리,3171034029
-,-,-,-,-,-,0,0,0,1,0,1,3,12,14,12,14,30,0,0,0,0,4,1,충청북도 단양군 단성면 벌천리,4380036031
0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,1,2,1,0,1,17,52,26,2,경상남도 고성군 구만면 저연리,4882039024
-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,경상북도 청도군 운문면 방음리,4782035034
0,0,0,1,0,1,-,-,-,-,-,-,0,1,2,2,1,3,3,9,10,3,3,0,경상북도 청도군 운문면 신원리,4782035036
-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,3,0,0,0,0,0,0,1,0,경상북도 청도군 운문면 지촌리,4782035039
-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,0,0,4,3,1,0,0,경상북도 청도군 운문면 정상리,4782035041
-,-,-,-,-,-,0,1,3,4,9,4,2,6,10,10,11,17,5,2,5,8,9,8,경상북도 봉화군 봉화읍 거촌리,4792025024
-,-,-,-,-,-,0,0,0,0,0,2,35,3,5,6,6,7,18,13,45,50,54,65,경상북도 봉화군 봉화읍 석평리,4792025025
0,0,0,1,2,1,1,5,0,3,0,6,19,4,8,14,11,10,6,9,38,45,32,27,경상북도 봉화군 봉화읍 해저리,4792025026
